sku,style_id,catalog,category,weight,tp1,tp2,mrp_old,final_mrp_old,ajio_mrp,amazon_mrp,amazon_fba_mrp,flipkart_mrp,limeroad_mrp,myntra_mrp,paytm_mrp,snapdeal_mrp,style,size,asin
Os1084_S,Os1084,Surmaya,Kurta Set,0.4,1050.0,850.5,2395.0,2395.0,2395,2395,2395,2395,2395,2395,2395,2395,,,
Os1084_M,Os1084,Surmaya,Kurta Set,0.4,1050.0,850.5,2395.0,2395.0,2395,2395,2395,2395,2395,2395,2395,2395,,,
Os1084_L,Os1084,Surmaya,Kurta Set,0.4,1050.0,850.5,2395.0,2395.0,2395,2395,2395,2395,2395,2395,2395,2395,,,
Os1084_XL,Os1084,Surmaya,Kurta Set,0.4,1050.0,850.5,2395.0,2395.0,2395,2395,2395,2395,2395,2395,2395,2395,,,
Os1084_2XL,Os1084,Surmaya,Kurta Set,0.4,1050.0,850.5,2395.0,2395.0,2395,2395,2395,2395,2395,2395,2395,2395,,,
Os1084_3XL,Os1084,Surmaya,Kurta Set,0.4,1050.0,850.5,2395.0,2395.0,2395,2395,2395,2395,2395,2395,2395,2395,,,
Os1120_S,Os1120,Surmaya,Kurta Set,0.4,510.0,413.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1120_M,Os1120,Surmaya,Kurta Set,0.4,510.0,413.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1120_L,Os1120,Surmaya,Kurta Set,0.4,510.0,413.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1120_XL,Os1120,Surmaya,Kurta Set,0.4,510.0,413.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1120_2XL,Os1120,Surmaya,Kurta Set,0.4,510.0,413.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1120_3XL,Os1120,Surmaya,Kurta Set,0.4,510.0,413.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1097_S,Os1097,Surmaya,Kurta Set,0.4,825.0,668.25,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1097_M,Os1097,Surmaya,Kurta Set,0.4,825.0,668.25,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1097_L,Os1097,Surmaya,Kurta Set,0.4,825.0,668.25,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1097_XL,Os1097,Surmaya,Kurta Set,0.4,825.0,668.25,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1097_2XL,Os1097,Surmaya,Kurta Set,0.4,825.0,668.25,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1097_3XL,Os1097,Surmaya,Kurta Set,0.4,825.0,668.25,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1094_S,Os1094,Surmaya,Kurta Set,0.4,845.0,684.45,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os1094_M,Os1094,Surmaya,Kurta Set,0.4,845.0,684.45,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os1094_L,Os1094,Surmaya,Kurta Set,0.4,845.0,684.45,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os1094_XL,Os1094,Surmaya,Kurta Set,0.4,845.0,684.45,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os1094_2XL,Os1094,Surmaya,Kurta Set,0.4,845.0,684.45,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os1094_3XL,Os1094,Surmaya,Kurta Set,0.4,845.0,684.45,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os1064_S,Os1064,Surmaya,Kurta Set,0.4,695.0,562.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1064_M,Os1064,Surmaya,Kurta Set,0.4,695.0,562.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1064_L,Os1064,Surmaya,Kurta Set,0.4,695.0,562.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1064_XL,Os1064,Surmaya,Kurta Set,0.4,695.0,562.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1064_2XL,Os1064,Surmaya,Kurta Set,0.4,695.0,562.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1064_3XL,Os1064,Surmaya,Kurta Set,0.4,695.0,562.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1091_S,Os1091,Surmaya,Kurta Set,0.4,1140.0,923.4,2595.0,2595.0,2595,2595,2595,2595,2595,2595,2595,2595,,,
Os1091_M,Os1091,Surmaya,Kurta Set,0.4,1140.0,923.4,2595.0,2595.0,2595,2595,2595,2595,2595,2595,2595,2595,,,
Os1091_L,Os1091,Surmaya,Kurta Set,0.4,1140.0,923.4,2595.0,2595.0,2595,2595,2595,2595,2595,2595,2595,2595,,,
Os1091_XL,Os1091,Surmaya,Kurta Set,0.4,1140.0,923.4,2595.0,2595.0,2595,2595,2595,2595,2595,2595,2595,2595,,,
Os1091_2XL,Os1091,Surmaya,Kurta Set,0.4,1140.0,923.4,2595.0,2595.0,2595,2595,2595,2595,2595,2595,2595,2595,,,
Os1091_3XL,Os1091,Surmaya,Kurta Set,0.4,1140.0,923.4,2595.0,2595.0,2595,2595,2595,2595,2595,2595,2595,2595,,,
Os1090_S,Os1090,Surmaya,Kurta Set,0.4,980.0,793.8,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os1090_M,Os1090,Surmaya,Kurta Set,0.4,980.0,793.8,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os1090_L,Os1090,Surmaya,Kurta Set,0.4,980.0,793.8,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os1090_XL,Os1090,Surmaya,Kurta Set,0.4,980.0,793.8,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os1090_2XL,Os1090,Surmaya,Kurta Set,0.4,980.0,793.8,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os1090_3XL,Os1090,Surmaya,Kurta Set,0.4,980.0,793.8,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os1068_S,Os1068,Surmaya,Kurta Set,0.4,950.0,769.5,2495.0,2495.0,2495,2495,2495,2495,2495,2495,2495,2495,,,
Os1068_M,Os1068,Surmaya,Kurta Set,0.4,950.0,769.5,2495.0,2495.0,2495,2495,2495,2495,2495,2495,2495,2495,,,
Os1068_L,Os1068,Surmaya,Kurta Set,0.4,950.0,769.5,2495.0,2495.0,2495,2495,2495,2495,2495,2495,2495,2495,,,
Os1068_XL,Os1068,Surmaya,Kurta Set,0.4,950.0,769.5,2495.0,2495.0,2495,2495,2495,2495,2495,2495,2495,2495,,,
Os1068_2XL,Os1068,Surmaya,Kurta Set,0.4,950.0,769.5,2495.0,2495.0,2495,2495,2495,2495,2495,2495,2495,2495,,,
Os1068_3XL,Os1068,Surmaya,Kurta Set,0.4,950.0,769.5,2495.0,2495.0,2495,2495,2495,2495,2495,2495,2495,2495,,,
Os273_S,Os273,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os273_M,Os273,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os273_L,Os273,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os273_XL,Os273,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os273_2XL,Os273,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os273_3XL,Os273,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os272_S,Os272,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os272_M,Os272,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os272_L,Os272,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os272_XL,Os272,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os272_2XL,Os272,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os272_3XL,Os272,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os271_S,Os271,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os271_M,Os271,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os271_L,Os271,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os271_XL,Os271,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os271_2XL,Os271,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os271_3XL,Os271,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os270_S,Os270,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os270_M,Os270,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os270_L,Os270,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os270_XL,Os270,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os270_2XL,Os270,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os270_3XL,Os270,Four Gems 2,Kurta Set,0.4,680.0,550.8,2795.0,2795.0,2995,2795,2795,2795,2795,2795,2795,2795,,,
Os266_S,Os266,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os266_M,Os266,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os266_L,Os266,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os266_XL,Os266,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os266_2XL,Os266,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os266_3XL,Os266,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os151_S,Os151,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1895,1895,1995,1995,1995,1995,1995,,,
Os151_M,Os151,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1895,1895,1995,1995,1995,1995,1995,,,
Os151_L,Os151,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1895,1895,1995,1995,1995,1995,1995,,,
Os151_XL,Os151,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1895,1895,1995,1995,1995,1995,1995,,,
Os151_2XL,Os151,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1895,1895,1995,1995,1995,1995,1995,,,
Os151_3XL,Os151,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1895,1895,1995,1995,1995,1995,1995,,,
Os163_S,Os163,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os163_M,Os163,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os163_L,Os163,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os163_XL,Os163,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os163_2XL,Os163,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os163_3XL,Os163,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os269_S,Os269,Mix,Kurta,0.3,220.0,178.2,1195.0,1195.0,1195,1195,1195,1195,1195,1195,1195,1195,,,
Os269_M,Os269,Mix,Kurta,0.3,220.0,178.2,1195.0,1195.0,1195,1195,1195,1195,1195,1195,1195,1195,,,
Os269_L,Os269,Mix,Kurta,0.3,220.0,178.2,1195.0,1195.0,1195,1195,1195,1195,1195,1195,1195,1195,,,
Os269_XL,Os269,Mix,Kurta,0.3,220.0,178.2,1195.0,1195.0,1195,1195,1195,1195,1195,1195,1195,1195,,,
Os269_2XL,Os269,Mix,Kurta,0.3,220.0,178.2,1195.0,1195.0,1195,1195,1195,1195,1195,1195,1195,1195,,,
Os1126_S,Os1126,Surmaya,Kurta,0.3,525.0,425.25,1250.0,1250.0,1250,1250,1250,1250,1250,1250,1250,1250,,,
Os1126_M,Os1126,Surmaya,Kurta,0.3,525.0,425.25,1250.0,1250.0,1250,1250,1250,1250,1250,1250,1250,1250,,,
Os1126_L,Os1126,Surmaya,Kurta,0.3,525.0,425.25,1250.0,1250.0,1250,1250,1250,1250,1250,1250,1250,1250,,,
Os1126_XL,Os1126,Surmaya,Kurta,0.3,525.0,425.25,1250.0,1250.0,1250,1250,1250,1250,1250,1250,1250,1250,,,
Os1126_2XL,Os1126,Surmaya,Kurta,0.3,525.0,425.25,1250.0,1250.0,1250,1250,1250,1250,1250,1250,1250,1250,,,
Os1126_3XL,Os1126,Surmaya,Kurta,0.3,525.0,425.25,1250.0,1250.0,1250,1250,1250,1250,1250,1250,1250,1250,,,
Os1061_S,Os1061,Surmaya,Kurta Set,0.4,880.0,712.8,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1061_M,Os1061,Surmaya,Kurta Set,0.4,880.0,712.8,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1061_L,Os1061,Surmaya,Kurta Set,0.4,880.0,712.8,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1061_XL,Os1061,Surmaya,Kurta Set,0.4,880.0,712.8,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1061_2XL,Os1061,Surmaya,Kurta Set,0.4,880.0,712.8,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os1061_3XL,Os1061,Surmaya,Kurta Set,0.4,880.0,712.8,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os262_S,Os262,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1695,1695,1995,1995,1995,1995,1995,,,
Os262_M,Os262,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1695,1695,1995,1995,1995,1995,1995,,,
Os262_L,Os262,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1695,1695,1995,1995,1995,1995,1995,,,
Os262_XL,Os262,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1695,1695,1995,1995,1995,1995,1995,,,
Os262_2XL,Os262,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1695,1695,1995,1995,1995,1995,1995,,,
Os262_3XL,Os262,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1695,1695,1995,1995,1995,1995,1995,,,
Os264_S,Os264,Mix,Kurta,0.3,410.0,332.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os264_M,Os264,Mix,Kurta,0.3,410.0,332.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os264_L,Os264,Mix,Kurta,0.3,410.0,332.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os264_XL,Os264,Mix,Kurta,0.3,410.0,332.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os264_2XL,Os264,Mix,Kurta,0.3,410.0,332.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os264_3XL,Os264,Mix,Kurta,0.3,410.0,332.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os265_S,Os265,Mix,Kurta,0.3,410.0,332.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os265_M,Os265,Mix,Kurta,0.3,410.0,332.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os265_L,Os265,Mix,Kurta,0.3,410.0,332.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os265_XL,Os265,Mix,Kurta,0.3,410.0,332.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os265_2XL,Os265,Mix,Kurta,0.3,410.0,332.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os265_3XL,Os265,Mix,Kurta,0.3,410.0,332.1,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os155_S,Os155,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os155_M,Os155,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os155_L,Os155,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os155_XL,Os155,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os155_2XL,Os155,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os155_3XL,Os155,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os156_S,Os156,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os156_M,Os156,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os156_L,Os156,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os156_XL,Os156,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os156_2XL,Os156,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os156_3XL,Os156,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os166_S,Os166,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os166_M,Os166,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os166_L,Os166,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os166_XL,Os166,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os166_2XL,Os166,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os166_3XL,Os166,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os165_S,Os165,Mix,Kurta,0.3,385.0,311.85,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os165_M,Os165,Mix,Kurta,0.3,385.0,311.85,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os165_L,Os165,Mix,Kurta,0.3,385.0,311.85,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os165_XL,Os165,Mix,Kurta,0.3,385.0,311.85,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os165_2XL,Os165,Mix,Kurta,0.3,385.0,311.85,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os165_3XL,Os165,Mix,Kurta,0.3,385.0,311.85,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os159_S,Os159,Mix,Kurta,0.3,385.0,311.85,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os159_M,Os159,Mix,Kurta,0.3,385.0,311.85,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os159_L,Os159,Mix,Kurta,0.3,385.0,311.85,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os159_XL,Os159,Mix,Kurta,0.3,385.0,311.85,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os159_2XL,Os159,Mix,Kurta,0.3,385.0,311.85,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os159_3XL,Os159,Mix,Kurta,0.3,385.0,311.85,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os268_S,Os268,Mix,Kurta,0.3,220.0,178.2,1395.0,1395.0,1395,1395,1395,1395,1395,1395,1395,1395,,,
Os268_M,Os268,Mix,Kurta,0.3,220.0,178.2,1395.0,1395.0,1395,1395,1395,1395,1395,1395,1395,1395,,,
Os268_L,Os268,Mix,Kurta,0.3,220.0,178.2,1395.0,1395.0,1395,1395,1395,1395,1395,1395,1395,1395,,,
Os268_XL,Os268,Mix,Kurta,0.3,220.0,178.2,1395.0,1395.0,1395,1395,1395,1395,1395,1395,1395,1395,,,
Os268_2XL,Os268,Mix,Kurta,0.3,220.0,178.2,1395.0,1395.0,1395,1395,1395,1395,1395,1395,1395,1395,,,
Os268_3XL,Os268,Mix,Kurta,0.3,220.0,178.2,1395.0,1395.0,1395,1395,1395,1395,1395,1395,1395,1395,,,
Os1073_S,Os1073,Mix,Kurta,0.3,500.0,405.0,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os1073_M,Os1073,Mix,Kurta,0.3,500.0,405.0,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os1073_L,Os1073,Mix,Kurta,0.3,500.0,405.0,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os1073_XL,Os1073,Mix,Kurta,0.3,500.0,405.0,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os1073_2XL,Os1073,Mix,Kurta,0.3,500.0,405.0,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os1073_3XL,Os1073,Mix,Kurta,0.3,500.0,405.0,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os1101_S,Os1101,Surmaya,Kurta Set,0.4,1035.0,838.35,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os1101_M,Os1101,Surmaya,Kurta Set,0.4,1035.0,838.35,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os1101_L,Os1101,Surmaya,Kurta Set,0.4,1035.0,838.35,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os1101_XL,Os1101,Surmaya,Kurta Set,0.4,1035.0,838.35,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os1101_2XL,Os1101,Surmaya,Kurta Set,0.4,1035.0,838.35,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os1101_3XL,Os1101,Surmaya,Kurta Set,0.4,1035.0,838.35,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os1055_S,Os1055,Surmaya,Kurta Set,0.4,975.0,789.75,2150.0,2150.0,2150,2150,2150,2150,2150,2150,2150,2150,,,
Os1055_M,Os1055,Surmaya,Kurta Set,0.4,975.0,789.75,2150.0,2150.0,2150,2150,2150,2150,2150,2150,2150,2150,,,
Os1055_L,Os1055,Surmaya,Kurta Set,0.4,975.0,789.75,2150.0,2150.0,2150,2150,2150,2150,2150,2150,2150,2150,,,
Os1055_XL,Os1055,Surmaya,Kurta Set,0.4,975.0,789.75,2150.0,2150.0,2150,2150,2150,2150,2150,2150,2150,2150,,,
Os1055_2XL,Os1055,Surmaya,Kurta Set,0.4,975.0,789.75,2150.0,2150.0,2150,2150,2150,2150,2150,2150,2150,2150,,,
Os1055_3XL,Os1055,Surmaya,Kurta Set,0.4,975.0,789.75,2150.0,2150.0,2150,2150,2150,2150,2150,2150,2150,2150,,,
Os1147_S,OS1147,Surmaya,Kurta Set,0.4,1150.0,931.5,2695.0,2695.0,2695,2695,2695,2695,2695,2695,2695,2695,,,
Os1147_M,OS1147,Surmaya,Kurta Set,0.4,1150.0,931.5,2695.0,2695.0,2695,2695,2695,2695,2695,2695,2695,2695,,,
Os1147_L,OS1147,Surmaya,Kurta Set,0.4,1150.0,931.5,2695.0,2695.0,2695,2695,2695,2695,2695,2695,2695,2695,,,
Os1147_XL,OS1147,Surmaya,Kurta Set,0.4,1150.0,931.5,2695.0,2695.0,2695,2695,2695,2695,2695,2695,2695,2695,,,
Os1147_2XL,OS1147,Surmaya,Kurta Set,0.4,1150.0,931.5,2695.0,2695.0,2695,2695,2695,2695,2695,2695,2695,2695,,,
Os1147_3XL,OS1147,Surmaya,Kurta Set,0.4,1150.0,931.5,2695.0,2695.0,2695,2695,2695,2695,2695,2695,2695,2695,,,
Os1113_S,Os1113,Surmaya,Kurta Set,0.4,930.0,753.3,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os1113_M,Os1113,Surmaya,Kurta Set,0.4,930.0,753.3,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os1113_L,Os1113,Surmaya,Kurta Set,0.4,930.0,753.3,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os1113_XL,Os1113,Surmaya,Kurta Set,0.4,930.0,753.3,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os1113_2XL,Os1113,Surmaya,Kurta Set,0.4,930.0,753.3,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os1113_3XL,Os1113,Surmaya,Kurta Set,0.4,930.0,753.3,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
