sku_code,design_no,stock,category,size,color,sku,style,asin
JNE3777-KR-XXL,JNE3777,56.0,KURTA,XXL,Maroon,,,
JNE3777-KR-XXXL,JNE3777,8.0,KURTA,XXXL,Maroon,,,
JNE3778-KR-L,JNE3778,38.0,KURTA,L,Green,,,
JNE3778-KR-M,JNE3778,47.0,KURTA,M,Green,,,
JNE3778-KR-S,JNE3778,57.0,KURTA,S,Green,,,
JNE3778-KR-XL,JNE3778,26.0,KURTA,XL,Green,,,
JNE3778-KR-XS,JNE3778,81.0,KURTA,XS,Green,,,
JNE3778-KR-XXL,JNE3778,40.0,KURTA,XXL,Green,,,
JNE3778-KR-XXXL,JNE3778,22.0,KURTA,XXXL,Green,,,
JNE3779-KR-L,JNE3779,15.0,KURTA,L,Teal,,,
JNE3779-KR-M,JNE3779,15.0,KURTA,M,Teal,,,
JNE3779-KR-S,JNE3779,34.0,KURTA,S,Teal,,,
JNE3779-KR-XL,JNE3779,18.0,KURTA,XL,Teal,,,
JNE3779-KR-XS,JNE3779,31.0,KURTA,XS,Teal,,,
JNE3779-KR-XXL,JNE3779,27.0,KURTA,XXL,Teal,,,
JNE3779-KR-XXXL,JNE3779,33.0,KURTA,XXXL,Teal,,,
JNE3780-KR-L,JNE3780,110.0,KURTA,L,Navy Blue,,,
JNE3780-KR-M,JNE3780,112.0,KURTA,M,Navy Blue,,,
JNE3780-KR-S,JNE3780,121.0,KURTA,S,Navy Blue,,,
JNE3780-KR-XL,JNE3780,99.0,KURTA,XL,Navy Blue,,,
JNE3780-KR-XS,JNE3780,54.0,KURTA,XS,Navy Blue,,,
JNE3780-KR-XXL,JNE3780,112.0,KURTA,XXL,Navy Blue,,,
JNE3780-KR-XXXL,JNE3780,40.0,KURTA,XXXL,Navy Blue,,,
JNE3781-KR-L,JNE3781,86.0,KURTA,L,Green,,,
JNE3781-KR-M,JNE3781,52.0,KURTA,M,Green,,,
JNE3781-KR-S,JNE3781,26.0,KURTA,S,Green,,,
JNE3781-KR-XL,JNE3781,83.0,KURTA,XL,Green,,,
JNE3781-KR-XS,JNE3781,49.0,KURTA,XS,Green,,,
JNE3781-KR-XXL,JNE3781,112.0,KURTA,XXL,Green,,,
JNE3781-KR-XXXL,JNE3781,96.0,KURTA,XXXL,Green,,,
JNE3782-KR-L,JNE3782,135.0,KURTA,L,Green,,,
JNE3782-KR-M,JNE3782,170.0,KURTA,M,Green,,,
JNE3782-KR-S,JNE3782,105.0,KURTA,S,Green,,,
JNE3782-KR-XL,JNE3782,198.0,KURTA,XL,Green,,,
JNE3782-KR-XS,JNE3782,39.0,KURTA,XS,Green,,,
JNE3782-KR-XXL,JNE3782,60.0,KURTA,XXL,Green,,,
JNE3782-KR-XXXL,JNE3782,71.0,KURTA,XXXL,Green,,,
JNE3783-KR-L,JNE3783,0.0,KURTA,L,Brown,,,
JNE3783-KR-M,JNE3783,0.0,KURTA,M,Brown,,,
JNE3783-KR-S,JNE3783,0.0,KURTA,S,Brown,,,
JNE3783-KR-XL,JNE3783,0.0,KURTA,XL,Brown,,,
JNE3783-KR-XS,JNE3783,0.0,KURTA,XS,Brown,,,
JNE3783-KR-XXL,JNE3783,0.0,KURTA,XXL,Brown,,,
JNE3783-KR-XXXL,JNE3783,0.0,KURTA,XXXL,Brown,,,
JNE3784-KR-L,JNE3784,139.0,KURTA,L,Green,,,
JNE3784-KR-M,JNE3784,90.0,KURTA,M,Green,,,
JNE3784-KR-S,JNE3784,116.0,KURTA,S,Green,,,
JNE3784-KR-XL,JNE3784,163.0,KURTA,XL,Green,,,
JNE3784-KR-XS,JNE3784,89.0,KURTA,XS,Green,,,
JNE3784-KR-XXL,JNE3784,112.0,KURTA,XXL,Green,,,
JNE3784-KR-XXXL,JNE3784,137.0,KURTA,XXXL,Green,,,
JNE3785-KR-L,JNE3785,4.0,KURTA,L,CORAL ,,,
JNE3785-KR-M,JNE3785,5.0,KURTA,M,CORAL ,,,
JNE3785-KR-S,JNE3785,8.0,KURTA,S,CORAL ,,,
JNE3785-KR-XL,JNE3785,5.0,KURTA,XL,CORAL ,,,
JNE3785-KR-XS,JNE3785,45.0,KURTA,XS,CORAL ,,,
JNE3785-KR-XXL,JNE3785,5.0,KURTA,XXL,CORAL ,,,
JNE3785-KR-XXXL,JNE3785,4.0,KURTA,XXXL,CORAL ,,,
JNE3786-KR-L,JNE3786,2.0,KURTA,L,Black,,,
JNE3786-KR-M,JNE3786,0.0,KURTA,M,Black,,,
JNE3786-KR-S,JNE3786,56.0,KURTA,S,Black,,,
JNE3786-KR-XL,JNE3786,2.0,KURTA,XL,Black,,,
JNE3786-KR-XS,JNE3786,63.0,KURTA,XS,Black,,,
JNE3786-KR-XXL,JNE3786,19.0,KURTA,XXL,Black,,,
JNE3786-KR-XXXL,JNE3786,4.0,KURTA,XXXL,Black,,,
JNE3787-KR-L,JNE3787,3.0,KURTA,L,Blue,,,
JNE3787-KR-M,JNE3787,2.0,KURTA,M,Blue,,,
JNE3787-KR-S,JNE3787,0.0,KURTA,S,Blue,,,
JNE3787-KR-XL,JNE3787,6.0,KURTA,XL,Blue,,,
JNE3787-KR-XS,JNE3787,9.0,KURTA,XS,Blue,,,
JNE3787-KR-XXL,JNE3787,5.0,KURTA,XXL,Blue,,,
JNE3787-KR-XXXL,JNE3787,7.0,KURTA,XXXL,Blue,,,
JNE3788-KR-L,JNE3788,9.0,KURTA,L,Black,,,
JNE3788-KR-M,JNE3788,12.0,KURTA,M,Black,,,
JNE3788-KR-S,JNE3788,46.0,KURTA,S,Black,,,
JNE3788-KR-XL,JNE3788,18.0,KURTA,XL,Black,,,
JNE3788-KR-XS,JNE3788,23.0,KURTA,XS,Black,,,
JNE3788-KR-XXL,JNE3788,25.0,KURTA,XXL,Black,,,
JNE3788-KR-XXXL,JNE3788,6.0,KURTA,XXXL,Black,,,
JNE3789-KR-L,JNE3789,42.0,KURTA,L,Teal,,,
JNE3789-KR-M,JNE3789,73.0,KURTA,M,Teal,,,
JNE3789-KR-S,JNE3789,34.0,KURTA,S,Teal,,,
JNE3789-KR-XL,JNE3789,35.0,KURTA,XL,Teal,,,
JNE3789-KR-XS,JNE3789,9.0,KURTA,XS,Teal,,,
JNE3789-KR-XXL,JNE3789,56.0,KURTA,XXL,Teal,,,
JNE3789-KR-XXXL,JNE3789,7.0,KURTA,XXXL,Teal,,,
JNE3790-KR-L,JNE3790,20.0,KURTA,L,Navy Blue,,,
JNE3790-KR-M,JNE3790,42.0,KURTA,M,Navy Blue,,,
JNE3790-KR-S,JNE3790,68.0,KURTA,S,Navy Blue,,,
JNE3790-KR-XL,JNE3790,12.0,KURTA,XL,Navy Blue,,,
JNE3790-KR-XS,JNE3790,45.0,KURTA,XS,Navy Blue,,,
JNE3790-KR-XXL,JNE3790,34.0,KURTA,XXL,Navy Blue,,,
JNE3790-KR-XXXL,JNE3790,5.0,KURTA,XXXL,Navy Blue,,,
JNE3791-DR-L,JNE3791,8.0,DRESS,L,Light Green,,,
JNE3791-DR-M,JNE3791,14.0,DRESS,M,Light Green,,,
JNE3791-DR-S,JNE3791,6.0,DRESS,S,Light Green,,,
JNE3791-DR-XL,JNE3791,38.0,DRESS,XL,Light Green,,,
JNE3791-DR-XS,JNE3791,17.0,DRESS,XS,Light Green,,,
JNE3791-DR-XXL,JNE3791,33.0,DRESS,XXL,Light Green,,,
JNE3791-DR-XXXL,JNE3791,12.0,DRESS,XXXL,Light Green,,,
JNE3792-KR-L,JNE3792,35.0,KURTA,L,Green,,,
JNE3792-KR-M,JNE3792,45.0,KURTA,M,Green,,,
JNE3792-KR-S,JNE3792,69.0,KURTA,S,Green,,,
JNE3792-KR-XL,JNE3792,49.0,KURTA,XL,Green,,,
JNE3792-KR-XS,JNE3792,28.0,KURTA,XS,Green,,,
JNE3792-KR-XXL,JNE3792,42.0,KURTA,XXL,Green,,,
JNE3792-KR-XXXL,JNE3792,14.0,KURTA,XXXL,Green,,,
JNE3793-KR-L,JNE3793,31.0,KURTA,L,Maroon,,,
JNE3793-KR-M,JNE3793,67.0,KURTA,M,Maroon,,,
JNE3793-KR-S,JNE3793,98.0,KURTA,S,Maroon,,,
JNE3793-KR-XL,JNE3793,42.0,KURTA,XL,Maroon,,,
JNE3793-KR-XS,JNE3793,75.0,KURTA,XS,Maroon,,,
JNE3793-KR-XXL,JNE3793,12.0,KURTA,XXL,Maroon,,,
JNE3793-KR-XXXL,JNE3793,5.0,KURTA,XXXL,Maroon,,,
JNE3794-KR-L,JNE3794,75.0,KURTA,L,Peach,,,
JNE3794-KR-M,JNE3794,101.0,KURTA,M,Peach,,,
JNE3794-KR-S,JNE3794,94.0,KURTA,S,Peach,,,
JNE3794-KR-XL,JNE3794,104.0,KURTA,XL,Peach,,,
JNE3794-KR-XS,JNE3794,26.0,KURTA,XS,Peach,,,
JNE3794-KR-XXL,JNE3794,101.0,KURTA,XXL,Peach,,,
JNE3794-KR-XXXL,JNE3794,104.0,KURTA,XXXL,Peach,,,
JNE3795-KR-L,JNE3795,118.0,KURTA,L,Blue,,,
JNE3795-KR-M,JNE3795,163.0,KURTA,M,Blue,,,
JNE3795-KR-S,JNE3795,47.0,KURTA,S,Blue,,,
JNE3795-KR-XL,JNE3795,180.0,KURTA,XL,Blue,,,
JNE3795-KR-XS,JNE3795,57.0,KURTA,XS,Blue,,,
JNE3795-KR-XXL,JNE3795,151.0,KURTA,XXL,Blue,,,
JNE3795-KR-XXXL,JNE3795,122.0,KURTA,XXXL,Blue,,,
JNE3796-KR-L,JNE3796,5.0,KURTA,L,Peach,,,
JNE3796-KR-M,JNE3796,5.0,KURTA,M,Peach,,,
JNE3796-KR-S,JNE3796,6.0,KURTA,S,Peach,,,
JNE3796-KR-XL,JNE3796,5.0,KURTA,XL,Peach,,,
JNE3796-KR-XS,JNE3796,12.0,KURTA,XS,Peach,,,
JNE3796-KR-XXL,JNE3796,9.0,KURTA,XXL,Peach,,,
JNE3796-KR-XXXL,JNE3796,3.0,KURTA,XXXL,Peach,,,
JNE3797-KR-L,JNE3797,5.0,KURTA,L,Green,,,
JNE3797-KR-M,JNE3797,6.0,KURTA,M,Green,,,
JNE3797-KR-S,JNE3797,2.0,KURTA,S,Green,,,
JNE3797-KR-XL,JNE3797,13.0,KURTA,XL,Green,,,
JNE3797-KR-XS,JNE3797,101.0,KURTA,XS,Green,,,
JNE3797-KR-XXL,JNE3797,0.0,KURTA,XXL,Green,,,
JNE3797-KR-XXXL,JNE3797,4.0,KURTA,XXXL,Green,,,
JNE3798-KR-L,JNE3798,3.0,KURTA,L,Teal,,,
JNE3798-KR-M,JNE3798,2.0,KURTA,M,Teal,,,
JNE3798-KR-S,JNE3798,5.0,KURTA,S,Teal,,,
JNE3798-KR-XL,JNE3798,4.0,KURTA,XL,Teal,,,
JNE3798-KR-XS,JNE3798,13.0,KURTA,XS,Teal,,,
JNE3798-KR-XXL,JNE3798,8.0,KURTA,XXL,Teal,,,
JNE3798-KR-XXXL,JNE3798,9.0,KURTA,XXXL,Teal,,,
JNE3799-KR-L,JNE3799,48.0,KURTA,L,Wine,,,
JNE3799-KR-M,JNE3799,28.0,KURTA,M,Wine,,,
JNE3799-KR-S,JNE3799,41.0,KURTA,S,Wine,,,
JNE3799-KR-XL,JNE3799,8.0,KURTA,XL,Wine,,,
JNE3799-KR-XS,JNE3799,17.0,KURTA,XS,Wine,,,
JNE3799-KR-XXL,JNE3799,7.0,KURTA,XXL,Wine,,,
JNE3799-KR-XXXL,JNE3799,14.0,KURTA,XXXL,Wine,,,
JNE3800-KR-L,JNE3800,37.0,KURTA,L,Mustard,,,
JNE3800-KR-M,JNE3800,3.0,KURTA,M,Mustard,,,
JNE3800-KR-S,JNE3800,13.0,KURTA,S,Mustard,,,
JNE3800-KR-XL,JNE3800,62.0,KURTA,XL,Mustard,,,
JNE3800-KR-XS,JNE3800,89.0,KURTA,XS,Mustard,,,
JNE3800-KR-XXL,JNE3800,0.0,KURTA,XXL,Mustard,,,
JNE3800-KR-XXXL,JNE3800,93.0,KURTA,XXXL,Mustard,,,
JNE3801-KR-L,JNE3801,3.0,KURTA,L,Pink,,,
JNE3801-KR-M,JNE3801,4.0,KURTA,M,Pink,,,
JNE3801-KR-S,JNE3801,3.0,KURTA,S,Pink,,,
JNE3801-KR-XL,JNE3801,1.0,KURTA,XL,Pink,,,
JNE3801-KR-XS,JNE3801,5.0,KURTA,XS,Pink,,,
JNE3801-KR-XXL,JNE3801,2.0,KURTA,XXL,Pink,,,
JNE3801-KR-XXXL,JNE3801,8.0,KURTA,XXXL,Pink,,,
JNE3802-KR-L,JNE3802,6.0,KURTA,L,Orange,,,
JNE3802-KR-M,JNE3802,7.0,KURTA,M,Orange,,,
JNE3802-KR-S,JNE3802,4.0,KURTA,S,Orange,,,
JNE3802-KR-XL,JNE3802,6.0,KURTA,XL,Orange,,,
JNE3802-KR-XS,JNE3802,46.0,KURTA,XS,Orange,,,
JNE3802-KR-XXL,JNE3802,15.0,KURTA,XXL,Orange,,,
JNE3802-KR-XXXL,JNE3802,7.0,KURTA,XXXL,Orange,,,
JNE3803-KR-L,JNE3803,15.0,KURTA,L,Pink,,,
JNE3803-KR-M,JNE3803,16.0,KURTA,M,Pink,,,
JNE3803-KR-S,JNE3803,20.0,KURTA,S,Pink,,,
JNE3803-KR-XL,JNE3803,9.0,KURTA,XL,Pink,,,
JNE3803-KR-XS,JNE3803,13.0,KURTA,XS,Pink,,,
JNE3803-KR-XXL,JNE3803,46.0,KURTA,XXL,Pink,,,
JNE3803-KR-XXXL,JNE3803,74.0,KURTA,XXXL,Pink,,,
JNE3804-KR-L,JNE3804,130.0,KURTA,L,Grey,,,
JNE3804-KR-M,JNE3804,55.0,KURTA,M,Grey,,,
JNE3804-KR-S,JNE3804,23.0,KURTA,S,Grey,,,
JNE3804-KR-XL,JNE3804,64.0,KURTA,XL,Grey,,,
JNE3804-KR-XS,JNE3804,28.0,KURTA,XS,Grey,,,
JNE3804-KR-XXL,JNE3804,30.0,KURTA,XXL,Grey,,,
JNE3804-KR-XXXL,JNE3804,7.0,KURTA,XXXL,Grey,,,
JNE3805-KR-L,JNE3805,68.0,KURTA,L,Green,,,
JNE3805-KR-M,JNE3805,89.0,KURTA,M,Green,,,
JNE3805-KR-S,JNE3805,106.0,KURTA,S,Green,,,
JNE3805-KR-XL,JNE3805,95.0,KURTA,XL,Green,,,
JNE3805-KR-XS,JNE3805,84.0,KURTA,XS,Green,,,
JNE3805-KR-XXL,JNE3805,116.0,KURTA,XXL,Green,,,
JNE3805-KR-XXXL,JNE3805,77.0,KURTA,XXXL,Green,,,
JNE3806-KR-L,JNE3806,10.0,KURTA,L,Blue,,,
JNE3806-KR-M,JNE3806,9.0,KURTA,M,Blue,,,
JNE3806-KR-S,JNE3806,37.0,KURTA,S,Blue,,,
JNE3806-KR-XL,JNE3806,4.0,KURTA,XL,Blue,,,
JNE3806-KR-XS,JNE3806,36.0,KURTA,XS,Blue,,,
JNE3806-KR-XXL,JNE3806,11.0,KURTA,XXL,Blue,,,
JNE3806-KR-XXXL,JNE3806,6.0,KURTA,XXXL,Blue,,,
JNE3807-KR-L,JNE3807,9.0,KURTA,L,Beige,,,
JNE3807-KR-M,JNE3807,62.0,KURTA,M,Beige,,,
JNE3807-KR-S,JNE3807,10.0,KURTA,S,Beige,,,
JNE3807-KR-XL,JNE3807,7.0,KURTA,XL,Beige,,,
JNE3807-KR-XS,JNE3807,5.0,KURTA,XS,Beige,,,
JNE3807-KR-XXL,JNE3807,2.0,KURTA,XXL,Beige,,,
JNE3807-KR-XXXL,JNE3807,12.0,KURTA,XXXL,Beige,,,
JNE3810-KR-L,JNE3810,0.0,KURTA,L,Black,,,
JNE3810-KR-M,JNE3810,13.0,KURTA,M,Black,,,
JNE3810-KR-S,JNE3810,37.0,KURTA,S,Black,,,
JNE3810-KR-XL,JNE3810,1.0,KURTA,XL,Black,,,
JNE3810-KR-XS,JNE3810,37.0,KURTA,XS,Black,,,
JNE3810-KR-XXL,JNE3810,16.0,KURTA,XXL,Black,,,
JNE3810-KR-XXXL,JNE3810,21.0,KURTA,XXXL,Black,,,
JNE3811-KR-L,JNE3811,7.0,KURTA,L,Navy Blue,,,
JNE3811-KR-M,JNE3811,6.0,KURTA,M,Navy Blue,,,
JNE3811-KR-S,JNE3811,5.0,KURTA,S,Navy Blue,,,
JNE3811-KR-XL,JNE3811,7.0,KURTA,XL,Navy Blue,,,
JNE3811-KR-XS,JNE3811,5.0,KURTA,XS,Navy Blue,,,
JNE3811-KR-XXL,JNE3811,18.0,KURTA,XXL,Navy Blue,,,
JNE3811-KR-XXXL,JNE3811,12.0,KURTA,XXXL,Navy Blue,,,
JNE3813-KR-L,JNE3813,1.0,KURTA,L,Teal,,,
JNE3813-KR-M,JNE3813,0.0,KURTA,M,Teal,,,
JNE3813-KR-S,JNE3813,15.0,KURTA,S,Teal,,,
JNE3813-KR-XL,JNE3813,0.0,KURTA,XL,Teal,,,
JNE3813-KR-XS,JNE3813,17.0,KURTA,XS,Teal,,,
JNE3813-KR-XXL,JNE3813,2.0,KURTA,XXL,Teal,,,
JNE3813-KR-XXXL,JNE3813,0.0,KURTA,XXXL,Teal,,,
JNE3816-KR-L,JNE3816,5.0,KURTA,L,Sea Green,,,
JNE3816-KR-M,JNE3816,7.0,KURTA,M,Sea Green,,,
JNE3816-KR-S,JNE3816,6.0,KURTA,S,Sea Green,,,
JNE3816-KR-XL,JNE3816,2.0,KURTA,XL,Sea Green,,,
JNE3816-KR-XS,JNE3816,9.0,KURTA,XS,Sea Green,,,
JNE3816-KR-XXL,JNE3816,7.0,KURTA,XXL,Sea Green,,,
JNE3816-KR-XXXL,JNE3816,4.0,KURTA,XXXL,Sea Green,,,
JNE3817-KR-L,JNE3817,4.0,KURTA,L,Cream,,,
JNE3817-KR-M,JNE3817,4.0,KURTA,M,Cream,,,
JNE3817-KR-S,JNE3817,4.0,KURTA,S,Cream,,,
JNE3817-KR-XL,JNE3817,4.0,KURTA,XL,Cream,,,
JNE3817-KR-XS,JNE3817,4.0,KURTA,XS,Cream,,,
JNE3817-KR-XXL,JNE3817,4.0,KURTA,XXL,Cream,,,
JNE3817-KR-XXXL,JNE3817,1.0,KURTA,XXXL,Cream,,,
JNE3818-KR-L,JNE3818,4.0,KURTA,L,Orange,,,
JNE3818-KR-M,JNE3818,5.0,KURTA,M,Orange,,,
JNE3818-KR-S,JNE3818,4.0,KURTA,S,Orange,,,
JNE3818-KR-XL,JNE3818,3.0,KURTA,XL,Orange,,,
JNE3818-KR-XS,JNE3818,16.0,KURTA,XS,Orange,,,
JNE3818-KR-XXL,JNE3818,2.0,KURTA,XXL,Orange,,,
JNE3818-KR-XXXL,JNE3818,4.0,KURTA,XXXL,Orange,,,
JNE3819-KR-L,JNE3819,8.0,KURTA,L,Blue,,,
JNE3819-KR-M,JNE3819,7.0,KURTA,M,Blue,,,
JNE3819-KR-S,JNE3819,11.0,KURTA,S,Blue,,,
JNE3819-KR-XL,JNE3819,2.0,KURTA,XL,Blue,,,
JNE3819-KR-XS,JNE3819,6.0,KURTA,XS,Blue,,,
JNE3819-KR-XXL,JNE3819,9.0,KURTA,XXL,Blue,,,
JNE3819-KR-XXXL,JNE3819,3.0,KURTA,XXXL,Blue,,,
JNE3820-KR-L,JNE3820,3.0,KURTA,L,Green,,,
JNE3820-KR-M,JNE3820,3.0,KURTA,M,Green,,,
JNE3820-KR-S,JNE3820,10.0,KURTA,S,Green,,,
JNE3820-KR-XL,JNE3820,2.0,KURTA,XL,Green,,,
JNE3820-KR-XS,JNE3820,16.0,KURTA,XS,Green,,,
JNE3820-KR-XXL,JNE3820,3.0,KURTA,XXL,Green,,,
JNE3820-KR-XXXL,JNE3820,2.0,KURTA,XXXL,Green,,,
JNE3821-KR-L,JNE3821,4.0,KURTA,L,Sea Green,,,
JNE3821-KR-M,JNE3821,4.0,KURTA,M,Sea Green,,,
JNE3821-KR-S,JNE3821,4.0,KURTA,S,Sea Green,,,
JNE3821-KR-XL,JNE3821,2.0,KURTA,XL,Sea Green,,,
JNE3821-KR-XS,JNE3821,7.0,KURTA,XS,Sea Green,,,
JNE3821-KR-XXL,JNE3821,4.0,KURTA,XXL,Sea Green,,,
JNE3821-KR-XXXL,JNE3821,4.0,KURTA,XXXL,Sea Green,,,
JNE3822-KR-L,JNE3822,6.0,KURTA,L,Blue,,,
JNE3822-KR-M,JNE3822,6.0,KURTA,M,Blue,,,
JNE3822-KR-S,JNE3822,67.0,KURTA,S,Blue,,,
JNE3822-KR-XL,JNE3822,18.0,KURTA,XL,Blue,,,
JNE3822-KR-XS,JNE3822,51.0,KURTA,XS,Blue,,,
JNE3822-KR-XXL,JNE3822,7.0,KURTA,XXL,Blue,,,
JNE3822-KR-XXXL,JNE3822,2.0,KURTA,XXXL,Blue,,,
JNE3823-KR-L,JNE3823,4.0,KURTA,L,Blue,,,
JNE3823-KR-M,JNE3823,3.0,KURTA,M,Blue,,,
JNE3823-KR-S,JNE3823,6.0,KURTA,S,Blue,,,
JNE3823-KR-XL,JNE3823,2.0,KURTA,XL,Blue,,,
JNE3823-KR-XS,JNE3823,9.0,KURTA,XS,Blue,,,
JNE3823-KR-XXL,JNE3823,3.0,KURTA,XXL,Blue,,,
JNE3823-KR-XXXL,JNE3823,2.0,KURTA,XXXL,Blue,,,
JNE3825-KR-L,JNE3825,2.0,KURTA,L,Yellow,,,
JNE3825-KR-M,JNE3825,4.0,KURTA,M,Yellow,,,
JNE3825-KR-S,JNE3825,6.0,KURTA,S,Yellow,,,
JNE3825-KR-XL,JNE3825,0.0,KURTA,XL,Yellow,,,
JNE3825-KR-XS,JNE3825,10.0,KURTA,XS,Yellow,,,
JNE3825-KR-XXL,JNE3825,2.0,KURTA,XXL,Yellow,,,
JNE3825-KR-XXXL,JNE3825,1.0,KURTA,XXXL,Yellow,,,
JNE3826-KR-L,JNE3826,19.0,KURTA,L,Black,,,
JNE3826-KR-M,JNE3826,14.0,KURTA,M,Black,,,
JNE3826-KR-S,JNE3826,22.0,KURTA,S,Black,,,
JNE3826-KR-XL,JNE3826,14.0,KURTA,XL,Black,,,
JNE3826-KR-XXL,JNE3826,21.0,KURTA,XXL,Black,,,
JNE3827-KR-L,JNE3827,14.0,KURTA,L,Peach,,,
JNE3827-KR-M,JNE3827,12.0,KURTA,M,Peach,,,
JNE3827-KR-S,JNE3827,8.0,KURTA,S,Peach,,,
JNE3827-KR-XL,JNE3827,20.0,KURTA,XL,Peach,,,
JNE3827-KR-XXL,JNE3827,2.0,KURTA,XXL,Peach,,,
JNE3828-KR-L,JNE3828,7.0,KURTA,L,Navy Blue,,,
JNE3828-KR-M,JNE3828,26.0,KURTA,M,Navy Blue,,,
JNE3828-KR-S,JNE3828,18.0,KURTA,S,Navy Blue,,,
JNE3828-KR-XL,JNE3828,1.0,KURTA,XL,Navy Blue,,,
JNE3828-KR-XXL,JNE3828,1.0,KURTA,XXL,Navy Blue,,,
JNE3829-KR-L,JNE3829,20.0,KURTA,L,Brown,,,
JNE3829-KR-M,JNE3829,4.0,KURTA,M,Brown,,,
JNE3829-KR-S,JNE3829,5.0,KURTA,S,Brown,,,
JNE3829-KR-XL,JNE3829,7.0,KURTA,XL,Brown,,,
JNE3829-KR-XXL,JNE3829,3.0,KURTA,XXL,Brown,,,
JNE3830-KR-L,JNE3830,2.0,KURTA,L,Peach,,,
JNE3830-KR-M,JNE3830,1.0,KURTA,M,Peach,,,
JNE3830-KR-S,JNE3830,3.0,KURTA,S,Peach,,,
JNE3830-KR-XL,JNE3830,3.0,KURTA,XL,Peach,,,
JNE3830-KR-XXL,JNE3830,12.0,KURTA,XXL,Peach,,,
JNE3831-KR-L,JNE3831,1.0,KURTA,L,Teal,,,
JNE3831-KR-M,JNE3831,4.0,KURTA,M,Teal,,,
JNE3831-KR-S,JNE3831,9.0,KURTA,S,Teal,,,
JNE3831-KR-XL,JNE3831,7.0,KURTA,XL,Teal,,,
JNE3831-KR-XXL,JNE3831,3.0,KURTA,XXL,Teal,,,
JNE3832-KR-L,JNE3832,14.0,KURTA,L,Green,,,
JNE3832-KR-M,JNE3832,42.0,KURTA,M,Green,,,
JNE3832-KR-S,JNE3832,34.0,KURTA,S,Green,,,
JNE3832-KR-XL,JNE3832,7.0,KURTA,XL,Green,,,
JNE3832-KR-XXL,JNE3832,9.0,KURTA,XXL,Green,,,
JNE3833-KR-L,JNE3833,45.0,KURTA,L,Blue,,,
JNE3833-KR-M,JNE3833,42.0,KURTA,M,Blue,,,
JNE3833-KR-S,JNE3833,43.0,KURTA,S,Blue,,,
JNE3833-KR-XL,JNE3833,42.0,KURTA,XL,Blue,,,
JNE3833-KR-XS,JNE3833,43.0,KURTA,XS,Blue,,,
JNE3833-KR-XXL,JNE3833,46.0,KURTA,XXL,Blue,,,
JNE3833-KR-XXXL,JNE3833,35.0,KURTA,XXXL,Blue,,,
JNE3834-KR-L,JNE3834,49.0,KURTA,L,Orange,,,
JNE3834-KR-M,JNE3834,41.0,KURTA,M,Orange,,,
JNE3834-KR-S,JNE3834,54.0,KURTA,S,Orange,,,
JNE3834-KR-XL,JNE3834,51.0,KURTA,XL,Orange,,,
JNE3834-KR-XS,JNE3834,42.0,KURTA,XS,Orange,,,
JNE3834-KR-XXL,JNE3834,44.0,KURTA,XXL,Orange,,,
JNE3834-KR-XXXL,JNE3834,10.0,KURTA,XXXL,Orange,,,
JNE3835-KR-L,JNE3835,35.0,KURTA,L,Black,,,
JNE3835-KR-M,JNE3835,46.0,KURTA,M,Black,,,
JNE3835-KR-S,JNE3835,37.0,KURTA,S,Black,,,
JNE3835-KR-XL,JNE3835,25.0,KURTA,XL,Black,,,
JNE3835-KR-XS,JNE3835,44.0,KURTA,XS,Black,,,
JNE3835-KR-XXL,JNE3835,55.0,KURTA,XXL,Black,,,
JNE3835-KR-XXXL,JNE3835,42.0,KURTA,XXXL,Black,,,
JNE3836-KR-L,JNE3836,49.0,KURTA,L,Sea Green,,,
JNE3836-KR-M,JNE3836,47.0,KURTA,M,Sea Green,,,
JNE3836-KR-S,JNE3836,21.0,KURTA,S,Sea Green,,,
JNE3836-KR-XL,JNE3836,47.0,KURTA,XL,Sea Green,,,
JNE3836-KR-XS,JNE3836,36.0,KURTA,XS,Sea Green,,,
JNE3836-KR-XXL,JNE3836,25.0,KURTA,XXL,Sea Green,,,
JNE3836-KR-XXXL,JNE3836,34.0,KURTA,XXXL,Sea Green,,,
JNE3837-KR-L,JNE3837,16.0,KURTA,L,Black,,,
JNE3837-KR-M,JNE3837,9.0,KURTA,M,Black,,,
JNE3837-KR-S,JNE3837,40.0,KURTA,S,Black,,,
JNE3837-KR-XL,JNE3837,19.0,KURTA,XL,Black,,,
JNE3837-KR-XS,JNE3837,55.0,KURTA,XS,Black,,,
JNE3837-KR-XXL,JNE3837,29.0,KURTA,XXL,Black,,,
JNE3837-KR-XXXL,JNE3837,18.0,KURTA,XXXL,Black,,,
JNE3838-KR-L,JNE3838,5.0,KURTA,L,Black,,,
JNE3838-KR-M,JNE3838,5.0,KURTA,M,Black,,,
JNE3838-KR-S,JNE3838,41.0,KURTA,S,Black,,,
JNE3838-KR-XL,JNE3838,2.0,KURTA,XL,Black,,,
JNE3838-KR-XS,JNE3838,35.0,KURTA,XS,Black,,,
JNE3838-KR-XXL,JNE3838,2.0,KURTA,XXL,Black,,,
JNE3838-KR-XXXL,JNE3838,2.0,KURTA,XXXL,Black,,,
JNE3839-KR-L,JNE3839,27.0,KURTA,L,Rust,,,
JNE3839-KR-M,JNE3839,27.0,KURTA,M,Rust,,,
JNE3839-KR-S,JNE3839,65.0,KURTA,S,Rust,,,
