ship_postal_code,orders_count,customer_segment
624003.0,2,Frequent
752022.0,1,One-time
532221.0,3,Frequent
712310.0,2,Frequent
700135.0,80,Loyal
533242.0,1,One-time
403706.0,26,Loyal
680668.0,2,Frequent
305205.0,1,One-time
462036.0,5,Frequent
627357.0,1,One-time
461441.0,1,One-time
250101.0,1,One-time
400037.0,90,Loyal
642003.0,8,Loyal
271302.0,1,One-time
400052.0,57,Loyal
679515.0,5,Frequent
180007.0,17,Loyal
673526.0,1,One-time
141120.0,1,One-time
625524.0,2,Frequent
695603.0,1,One-time
273409.0,2,Frequent
140603.0,114,Loyal
764002.0,2,Frequent
785610.0,2,Frequent
263658.0,3,Frequent
410502.0,3,Frequent
591115.0,1,One-time
761031.0,1,One-time
425203.0,3,Frequent
403516.0,26,Loyal
250004.0,47,Loyal
754130.0,1,One-time
603001.0,17,Loyal
797116.0,4,Frequent
608602.0,3,Frequent
712249.0,11,Loyal
530011.0,29,Loyal
520006.0,1,One-time
133207.0,2,Frequent
388421.0,1,One-time
625004.0,2,Frequent
412406.0,5,Frequent
811211.0,1,One-time
509104.0,1,One-time
442104.0,2,Frequent
303604.0,2,Frequent
828110.0,1,One-time
560035.0,289,Loyal
400614.0,70,Loyal
600117.0,104,Loyal
110032.0,115,Loyal
734002.0,3,Frequent
532403.0,1,One-time
452014.0,11,Loyal
273164.0,10,Loyal
276204.0,3,Frequent
415015.0,1,One-time
676561.0,1,One-time
600013.0,28,Loyal
362266.0,1,One-time
480441.0,3,Frequent
583227.0,8,Loyal
141415.0,1,One-time
682018.0,32,Loyal
803213.0,8,Loyal
695016.0,3,Frequent
680501.0,4,Frequent
577136.0,1,One-time
585102.0,34,Loyal
492004.0,6,Loyal
682011.0,10,Loyal
424101.0,6,Loyal
591254.0,1,One-time
144014.0,1,One-time
401208.0,92,Loyal
638312.0,1,One-time
412205.0,2,Frequent
680724.0,1,One-time
507168.0,1,One-time
637201.0,1,One-time
303704.0,2,Frequent
691535.0,1,One-time
686574.0,6,Loyal
641034.0,11,Loyal
456771.0,4,Frequent
678102.0,2,Frequent
523305.0,2,Frequent
791120.0,1,One-time
134103.0,1,One-time
814131.0,1,One-time
795004.0,36,Loyal
203131.0,15,Loyal
683511.0,19,Loyal
803212.0,2,Frequent
509381.0,7,Loyal
629252.0,3,Frequent
151505.0,1,One-time
754021.0,3,Frequent
247001.0,62,Loyal
382475.0,5,Frequent
689691.0,7,Loyal
124501.0,1,One-time
248006.0,10,Loyal
457990.0,1,One-time
571617.0,2,Frequent
834009.0,36,Loyal
390012.0,42,Loyal
416811.0,2,Frequent
804421.0,1,One-time
673308.0,3,Frequent
246746.0,2,Frequent
304801.0,1,One-time
680567.0,6,Loyal
261302.0,2,Frequent
574110.0,5,Frequent
600034.0,37,Loyal
247663.0,1,One-time
799120.0,1,One-time
700022.0,9,Loyal
848210.0,3,Frequent
574154.0,4,Frequent
246172.0,1,One-time
691571.0,3,Frequent
502125.0,2,Frequent
625516.0,4,Frequent
721134.0,3,Frequent
584101.0,30,Loyal
801103.0,11,Loyal
673633.0,7,Loyal
581325.0,17,Loyal
673102.0,2,Frequent
204214.0,1,One-time
603101.0,4,Frequent
744104.0,3,Frequent
785686.0,5,Frequent
242405.0,1,One-time
332713.0,5,Frequent
636105.0,2,Frequent
689543.0,4,Frequent
742236.0,3,Frequent
600073.0,170,Loyal
390018.0,21,Loyal
700147.0,5,Frequent
522501.0,21,Loyal
641004.0,46,Loyal
281401.0,2,Frequent
342015.0,2,Frequent
574199.0,5,Frequent
721602.0,1,One-time
831005.0,31,Loyal
835206.0,2,Frequent
560005.0,57,Loyal
175012.0,2,Frequent
523167.0,3,Frequent
576235.0,4,Frequent
411013.0,55,Loyal
673591.0,5,Frequent
144806.0,1,One-time
442906.0,1,One-time
700067.0,8,Loyal
184121.0,7,Loyal
753007.0,5,Frequent
302001.0,31,Loyal
686501.0,5,Frequent
410207.0,2,Frequent
524201.0,17,Loyal
784169.0,1,One-time
151203.0,7,Loyal
577424.0,1,One-time
505208.0,1,One-time
625515.0,4,Frequent
625703.0,2,Frequent
845458.0,1,One-time
193302.0,1,One-time
829119.0,4,Frequent
431122.0,7,Loyal
695308.0,2,Frequent
761110.0,6,Loyal
122101.0,97,Loyal
813205.0,2,Frequent
560073.0,84,Loyal
335523.0,3,Frequent
560051.0,12,Loyal
577301.0,13,Loyal
614903.0,1,One-time
523230.0,8,Loyal
174021.0,2,Frequent
688006.0,4,Frequent
530018.0,29,Loyal
638751.0,1,One-time
523226.0,3,Frequent
201001.0,101,Loyal
690535.0,4,Frequent
209203.0,1,One-time
176084.0,1,One-time
190011.0,15,Loyal
415311.0,3,Frequent
520012.0,29,Loyal
691508.0,3,Frequent
574105.0,6,Loyal
500026.0,91,Loyal
691540.0,1,One-time
607106.0,4,Frequent
600085.0,19,Loyal
752094.0,1,One-time
770002.0,4,Frequent
784010.0,1,One-time
147301.0,5,Frequent
413606.0,2,Frequent
678731.0,7,Loyal
673641.0,4,Frequent
852127.0,2,Frequent
423701.0,4,Frequent
136129.0,2,Frequent
244927.0,2,Frequent
713341.0,1,One-time
515767.0,2,Frequent
673523.0,1,One-time
671323.0,3,Frequent
209721.0,9,Loyal
601301.0,11,Loyal
600039.0,44,Loyal
580003.0,7,Loyal
144004.0,12,Loyal
636704.0,1,One-time
140101.0,2,Frequent
614102.0,1,One-time
690526.0,4,Frequent
683518.0,9,Loyal
576113.0,3,Frequent
403721.0,7,Loyal
271803.0,1,One-time
495330.0,5,Frequent
695028.0,8,Loyal
686635.0,2,Frequent
445001.0,36,Loyal
392140.0,2,Frequent
689503.0,6,Loyal
854326.0,4,Frequent
574102.0,2,Frequent
630006.0,1,One-time
625001.0,22,Loyal
176061.0,23,Loyal
228131.0,1,One-time
560039.0,21,Loyal
190003.0,12,Loyal
673522.0,7,Loyal
670643.0,17,Loyal
629501.0,6,Loyal
516108.0,2,Frequent
443201.0,3,Frequent
781125.0,3,Frequent
581396.0,1,One-time
262902.0,8,Loyal
788014.0,2,Frequent
711203.0,8,Loyal
110047.0,31,Loyal
490024.0,2,Frequent
855107.0,7,Loyal
494449.0,2,Frequent
393110.0,2,Frequent
673504.0,2,Frequent
562129.0,3,Frequent
606202.0,8,Loyal
400702.0,32,Loyal
605652.0,1,One-time
209841.0,1,One-time
700071.0,10,Loyal
571235.0,2,Frequent
273014.0,21,Loyal
335073.0,1,One-time
401404.0,15,Loyal
246725.0,5,Frequent
713204.0,8,Loyal
686587.0,1,One-time
462043.0,28,Loyal
828207.0,3,Frequent
124507.0,46,Loyal
713343.0,2,Frequent
522005.0,10,Loyal
735213.0,1,One-time
147002.0,18,Loyal
497448.0,1,One-time
574323.0,4,Frequent
523264.0,1,One-time
425201.0,16,Loyal
321611.0,1,One-time
412115.0,29,Loyal
241126.0,1,One-time
132116.0,2,Frequent
251327.0,1,One-time
400021.0,15,Loyal
686636.0,1,One-time
700011.0,9,Loyal
431721.0,1,One-time
508211.0,5,Frequent
495119.0,2,Frequent
484114.0,10,Loyal
441305.0,1,One-time
829205.0,1,One-time
766110.0,4,Frequent
462046.0,4,Frequent
691552.0,3,Frequent
560020.0,27,Loyal
248179.0,17,Loyal
210504.0,1,One-time
176110.0,1,One-time
144008.0,13,Loyal
414006.0,3,Frequent
517235.0,1,One-time
502255.0,2,Frequent
493222.0,1,One-time
180015.0,7,Loyal
623526.0,4,Frequent
380021.0,2,Frequent
577529.0,1,One-time
413309.0,1,One-time
312605.0,2,Frequent
683549.0,3,Frequent
602024.0,33,Loyal
827014.0,1,One-time
500074.0,59,Loyal
400047.0,1,One-time
324003.0,1,One-time
412806.0,3,Frequent
500012.0,25,Loyal
491559.0,2,Frequent
688005.0,11,Loyal
581316.0,3,Frequent
125133.0,3,Frequent
231210.0,2,Frequent
110081.0,20,Loyal
785671.0,1,One-time
711202.0,11,Loyal
577132.0,6,Loyal
680502.0,10,Loyal
275102.0,2,Frequent
505503.0,4,Frequent
680732.0,5,Frequent
492005.0,2,Frequent
683112.0,8,Loyal
627851.0,3,Frequent
224149.0,2,Frequent
302018.0,43,Loyal
627007.0,10,Loyal
686540.0,17,Loyal
212109.0,1,One-time
581351.0,1,One-time
441404.0,1,One-time
756019.0,5,Frequent
673011.0,9,Loyal
562111.0,7,Loyal
174303.0,7,Loyal
637211.0,3,Frequent
712404.0,3,Frequent
754134.0,1,One-time
700021.0,5,Frequent
502307.0,10,Loyal
385001.0,16,Loyal
203155.0,1,One-time
678721.0,2,Frequent
495684.0,2,Frequent
140124.0,3,Frequent
533211.0,1,One-time
411057.0,401,Loyal
201017.0,80,Loyal
311802.0,1,One-time
612603.0,1,One-time
517502.0,49,Loyal
781121.0,1,One-time
670009.0,9,Loyal
713358.0,6,Loyal
679561.0,6,Loyal
333026.0,10,Loyal
502220.0,10,Loyal
700145.0,5,Frequent
209722.0,4,Frequent
795002.0,22,Loyal
211007.0,4,Frequent
712311.0,4,Frequent
768106.0,4,Frequent
522111.0,2,Frequent
273007.0,1,One-time
223224.0,1,One-time
263137.0,1,One-time
321302.0,1,One-time
362650.0,1,One-time
682313.0,3,Frequent
500873.0,1,One-time
721304.0,4,Frequent
246428.0,1,One-time
325220.0,2,Frequent
389172.0,2,Frequent
609405.0,1,One-time
637018.0,2,Frequent
134116.0,24,Loyal
522435.0,1,One-time
522426.0,5,Frequent
411035.0,29,Loyal
143519.0,2,Frequent
523334.0,3,Frequent
302004.0,69,Loyal
671542.0,4,Frequent
394305.0,5,Frequent
695521.0,3,Frequent
689581.0,14,Loyal
585106.0,3,Frequent
700158.0,1,One-time
502290.0,1,One-time
788101.0,3,Frequent
805126.0,1,One-time
416235.0,2,Frequent
415523.0,8,Loyal
462024.0,17,Loyal
201019.0,1,One-time
631151.0,1,One-time
753014.0,34,Loyal
160104.0,26,Loyal
636111.0,1,One-time
521002.0,10,Loyal
262501.0,39,Loyal
473111.0,6,Loyal
400091.0,74,Loyal
520004.0,27,Loyal
273306.0,1,One-time
686517.0,3,Frequent
570006.0,5,Frequent
458110.0,3,Frequent
531023.0,1,One-time
576226.0,2,Frequent
722151.0,1,One-time
679307.0,3,Frequent
521121.0,7,Loyal
560090.0,38,Loyal
173230.0,2,Frequent
244225.0,2,Frequent
263002.0,7,Loyal
680612.0,1,One-time
641043.0,4,Frequent
848134.0,1,One-time
629602.0,5,Frequent
581343.0,8,Loyal
284305.0,2,Frequent
641014.0,19,Loyal
249203.0,5,Frequent
500092.0,44,Loyal
751002.0,47,Loyal
793009.0,3,Frequent
502329.0,1,One-time
700052.0,40,Loyal
394355.0,2,Frequent
250344.0,1,One-time
682016.0,6,Loyal
799102.0,1,One-time
393151.0,1,One-time
412409.0,11,Loyal
247452.0,2,Frequent
638503.0,1,One-time
734014.0,16,Loyal
670705.0,1,One-time
400029.0,18,Loyal
382425.0,1,One-time
632519.0,6,Loyal
226024.0,52,Loyal
577526.0,3,Frequent
811104.0,1,One-time
670303.0,2,Frequent
678632.0,1,One-time
411033.0,205,Loyal
493773.0,16,Loyal
636705.0,11,Loyal
411043.0,38,Loyal
141123.0,2,Frequent
821108.0,1,One-time
781028.0,60,Loyal
247670.0,1,One-time
263148.0,8,Loyal
477557.0,1,One-time
782427.0,4,Frequent
600019.0,28,Loyal
613009.0,2,Frequent
632301.0,4,Frequent
691577.0,2,Frequent
521185.0,5,Frequent
274182.0,1,One-time
614803.0,1,One-time
400011.0,38,Loyal
603308.0,1,One-time
193401.0,3,Frequent
206242.0,7,Loyal
829134.0,5,Frequent
722138.0,1,One-time
573134.0,4,Frequent
673616.0,3,Frequent
521136.0,2,Frequent
690508.0,3,Frequent
680687.0,6,Loyal
221404.0,1,One-time
574116.0,3,Frequent
394651.0,3,Frequent
735210.0,1,One-time
416003.0,26,Loyal
799277.0,3,Frequent
416609.0,1,One-time
415615.0,1,One-time
229405.0,2,Frequent
524126.0,10,Loyal
422203.0,1,One-time
201311.0,1,One-time
670305.0,2,Frequent
680651.0,21,Loyal
799010.0,2,Frequent
680589.0,6,Loyal
608001.0,23,Loyal
641111.0,9,Loyal
638314.0,2,Frequent
743272.0,2,Frequent
639006.0,9,Loyal
480559.0,2,Frequent
535183.0,1,One-time
689582.0,5,Frequent
629158.0,5,Frequent
209312.0,1,One-time
495006.0,16,Loyal
423208.0,1,One-time
110036.0,15,Loyal
209727.0,3,Frequent
679336.0,4,Frequent
795008.0,10,Loyal
854327.0,1,One-time
630702.0,3,Frequent
683585.0,1,One-time
843109.0,1,One-time
690105.0,5,Frequent
143505.0,9,Loyal
144405.0,11,Loyal
852131.0,9,Loyal
125121.0,3,Frequent
682030.0,85,Loyal
638501.0,2,Frequent
695582.0,24,Loyal
534447.0,10,Loyal
110078.0,116,Loyal
721649.0,2,Frequent
425410.0,2,Frequent
180013.0,18,Loyal
629202.0,1,One-time
570034.0,1,One-time
623518.0,2,Frequent
492099.0,7,Loyal
680591.0,1,One-time
396045.0,1,One-time
390022.0,34,Loyal
639004.0,4,Frequent
842004.0,4,Frequent
121013.0,7,Loyal
508246.0,2,Frequent
847108.0,1,One-time
560080.0,17,Loyal
274801.0,1,One-time
271504.0,2,Frequent
175129.0,2,Frequent
342005.0,30,Loyal
516356.0,3,Frequent
227801.0,1,One-time
415602.0,2,Frequent
583102.0,4,Frequent
517501.0,123,Loyal
700077.0,6,Loyal
613004.0,5,Frequent
679325.0,7,Loyal
686585.0,2,Frequent
788002.0,4,Frequent
414102.0,1,One-time
600055.0,11,Loyal
413133.0,3,Frequent
383350.0,4,Frequent
400023.0,12,Loyal
263645.0,15,Loyal
695568.0,3,Frequent
181101.0,14,Loyal
522660.0,1,One-time
577219.0,1,One-time
500075.0,118,Loyal
396195.0,23,Loyal
585311.0,1,One-time
743375.0,5,Frequent
788011.0,3,Frequent
743222.0,3,Frequent
582103.0,3,Frequent
262001.0,23,Loyal
530006.0,1,One-time
605003.0,13,Loyal
686003.0,1,One-time
208004.0,7,Loyal
670706.0,4,Frequent
641110.0,6,Loyal
700132.0,10,Loyal
560068.0,576,Loyal
700049.0,22,Loyal
322236.0,1,One-time
245402.0,2,Frequent
678597.0,2,Frequent
482002.0,35,Loyal
768016.0,1,One-time
575006.0,63,Loyal
486002.0,3,Frequent
762001.0,6,Loyal
442202.0,1,One-time
301001.0,65,Loyal
695561.0,2,Frequent
673603.0,2,Frequent
560009.0,2,Frequent
121007.0,26,Loyal
490023.0,15,Loyal
127028.0,1,One-time
481556.0,1,One-time
533240.0,1,One-time
209504.0,1,One-time
686632.0,8,Loyal
802136.0,2,Frequent
535260.0,1,One-time
680662.0,3,Frequent
400003.0,15,Loyal
570023.0,62,Loyal
679586.0,1,One-time
387650.0,1,One-time
560034.0,101,Loyal
144513.0,1,One-time
515556.0,1,One-time
761012.0,2,Frequent
222302.0,2,Frequent
686141.0,3,Frequent
423601.0,3,Frequent
503175.0,1,One-time
621715.0,1,One-time
173030.0,1,One-time
711316.0,10,Loyal
784001.0,41,Loyal
410206.0,309,Loyal
560100.0,463,Loyal
403604.0,9,Loyal
854318.0,5,Frequent
444102.0,1,One-time
501505.0,42,Loyal
629162.0,1,One-time
641003.0,2,Frequent
249404.0,4,Frequent
732138.0,2,Frequent
841441.0,1,One-time
712246.0,11,Loyal
505122.0,9,Loyal
768204.0,4,Frequent
641026.0,15,Loyal
431712.0,2,Frequent
678592.0,1,One-time
443112.0,1,One-time
531024.0,1,One-time
313301.0,6,Loyal
506163.0,4,Frequent
342001.0,56,Loyal
410505.0,4,Frequent
762014.0,3,Frequent
415539.0,1,One-time
261506.0,1,One-time
635852.0,2,Frequent
502314.0,2,Frequent
176305.0,2,Frequent
208007.0,21,Loyal
606701.0,3,Frequent
643002.0,1,One-time
695607.0,14,Loyal
670592.0,10,Loyal
174027.0,6,Loyal
110073.0,5,Frequent
680616.0,4,Frequent
500020.0,124,Loyal
321606.0,2,Frequent
813213.0,1,One-time
403530.0,3,Frequent
641019.0,4,Frequent
122018.0,258,Loyal
786183.0,1,One-time
731234.0,1,One-time
686509.0,1,One-time
695612.0,3,Frequent
283135.0,5,Frequent
602002.0,7,Loyal
282005.0,53,Loyal
670663.0,1,One-time
444601.0,12,Loyal
414609.0,1,One-time
628251.0,1,One-time
695522.0,2,Frequent
577598.0,10,Loyal
244410.0,2,Frequent
493221.0,5,Frequent
637215.0,4,Frequent
301705.0,10,Loyal
562164.0,1,One-time
743329.0,5,Frequent
670504.0,2,Frequent
673321.0,1,One-time
281206.0,1,One-time
225412.0,3,Frequent
411061.0,45,Loyal
402107.0,13,Loyal
580020.0,11,Loyal
610104.0,1,One-time
518412.0,1,One-time
532402.0,4,Frequent
802119.0,5,Frequent
263152.0,1,One-time
518004.0,8,Loyal
766015.0,3,Frequent
147103.0,2,Frequent
533462.0,1,One-time
380026.0,3,Frequent
400084.0,24,Loyal
847402.0,1,One-time
563160.0,1,One-time
481111.0,3,Frequent
691012.0,6,Loyal
847304.0,4,Frequent
690505.0,3,Frequent
211001.0,54,Loyal
248198.0,14,Loyal
570018.0,10,Loyal
680503.0,6,Loyal
742303.0,1,One-time
122505.0,70,Loyal
686575.0,4,Frequent
490011.0,10,Loyal
132104.0,1,One-time
476444.0,2,Frequent
261131.0,3,Frequent
457993.0,1,One-time
500027.0,36,Loyal
600024.0,69,Loyal
322001.0,13,Loyal
221204.0,1,One-time
143512.0,2,Frequent
403529.0,2,Frequent
360577.0,1,One-time
800008.0,22,Loyal
754004.0,2,Frequent
688541.0,2,Frequent
671541.0,6,Loyal
505331.0,1,One-time
533264.0,2,Frequent
132140.0,6,Loyal
175101.0,14,Loyal
225003.0,6,Loyal
431008.0,3,Frequent
732202.0,2,Frequent
679571.0,3,Frequent
695583.0,11,Loyal
144007.0,4,Frequent
190004.0,4,Frequent
673028.0,8,Loyal
416529.0,2,Frequent
691531.0,5,Frequent
455001.0,21,Loyal
571301.0,5,Frequent
425111.0,1,One-time
673007.0,9,Loyal
431510.0,2,Frequent
396165.0,1,One-time
392002.0,2,Frequent
523357.0,2,Frequent
635114.0,4,Frequent
690564.0,2,Frequent
689531.0,2,Frequent
431202.0,1,One-time
799046.0,1,One-time
444602.0,11,Loyal
676101.0,6,Loyal
361007.0,3,Frequent
712138.0,3,Frequent
431514.0,1,One-time
741101.0,7,Loyal
609107.0,1,One-time
688533.0,1,One-time
400030.0,30,Loyal
360040.0,1,One-time
680103.0,4,Frequent
637501.0,3,Frequent
581303.0,4,Frequent
401601.0,4,Frequent
814145.0,1,One-time
272192.0,2,Frequent
276135.0,1,One-time
695306.0,2,Frequent
683542.0,21,Loyal
620017.0,13,Loyal
221106.0,17,Loyal
689125.0,1,One-time
273005.0,4,Frequent
695574.0,1,One-time
562138.0,1,One-time
509408.0,1,One-time
416223.0,3,Frequent
781023.0,4,Frequent
629176.0,4,Frequent
517416.0,1,One-time
629303.0,1,One-time
759123.0,1,One-time
328027.0,1,One-time
444001.0,24,Loyal
766102.0,1,One-time
600064.0,31,Loyal
609609.0,5,Frequent
121009.0,35,Loyal
673507.0,2,Frequent
411053.0,2,Frequent
626122.0,2,Frequent
361305.0,5,Frequent
441701.0,3,Frequent
400043.0,60,Loyal
620024.0,4,Frequent
415304.0,2,Frequent
302013.0,17,Loyal
328024.0,1,One-time
620009.0,4,Frequent
277303.0,2,Frequent
562122.0,3,Frequent
682001.0,6,Loyal
683562.0,12,Loyal
450001.0,18,Loyal
600092.0,73,Loyal
574244.0,2,Frequent
226006.0,34,Loyal
509216.0,15,Loyal
781341.0,1,One-time
700055.0,32,Loyal
614001.0,13,Loyal
495550.0,1,One-time
828113.0,3,Frequent
768104.0,1,One-time
394510.0,13,Loyal
224001.0,54,Loyal
560058.0,53,Loyal
242042.0,1,One-time
411051.0,43,Loyal
821101.0,4,Frequent
411004.0,45,Loyal
636503.0,2,Frequent
758022.0,3,Frequent
333307.0,1,One-time
605759.0,1,One-time
248195.0,4,Frequent
625106.0,6,Loyal
630106.0,2,Frequent
733208.0,4,Frequent
124001.0,72,Loyal
400610.0,146,Loyal
141008.0,10,Loyal
425308.0,3,Frequent
148101.0,6,Loyal
422601.0,3,Frequent
581361.0,3,Frequent
363030.0,4,Frequent
274207.0,1,One-time
123027.0,3,Frequent
271303.0,2,Frequent
508355.0,1,One-time
793007.0,1,One-time
412408.0,2,Frequent
590018.0,1,One-time
423106.0,1,One-time
591213.0,1,One-time
560021.0,43,Loyal
635808.0,2,Frequent
160012.0,4,Frequent
812002.0,18,Loyal
600063.0,65,Loyal
628103.0,7,Loyal
146107.0,1,One-time
786631.0,2,Frequent
845420.0,3,Frequent
638506.0,1,One-time
387630.0,3,Frequent
249137.0,2,Frequent
533450.0,3,Frequent
637205.0,1,One-time
364710.0,2,Frequent
522329.0,3,Frequent
700031.0,32,Loyal
533201.0,14,Loyal
782402.0,9,Loyal
533292.0,1,One-time
535240.0,1,One-time
342010.0,4,Frequent
226014.0,10,Loyal
395004.0,18,Loyal
494111.0,1,One-time
686576.0,7,Loyal
281001.0,42,Loyal
416004.0,3,Frequent
713216.0,26,Loyal
520001.0,17,Loyal
414001.0,22,Loyal
275203.0,2,Frequent
364270.0,4,Frequent
173220.0,4,Frequent
700085.0,7,Loyal
600005.0,54,Loyal
641301.0,7,Loyal
641608.0,2,Frequent
690548.0,1,One-time
854302.0,1,One-time
782482.0,1,One-time
713339.0,3,Frequent
390023.0,32,Loyal
125102.0,1,One-time
673323.0,5,Frequent
673004.0,9,Loyal
673612.0,3,Frequent
342008.0,23,Loyal
577175.0,1,One-time
284128.0,11,Loyal
152024.0,1,One-time
686106.0,1,One-time
691015.0,1,One-time
110033.0,48,Loyal
781029.0,29,Loyal
500104.0,6,Loyal
414003.0,27,Loyal
483501.0,28,Loyal
741235.0,25,Loyal
700078.0,57,Loyal
686561.0,4,Frequent
621804.0,1,One-time
787110.0,1,One-time
431715.0,1,One-time
335051.0,1,One-time
212664.0,1,One-time
176031.0,1,One-time
244601.0,1,One-time
277210.0,2,Frequent
110029.0,50,Loyal
232106.0,2,Frequent
230132.0,4,Frequent
530051.0,20,Loyal
678503.0,2,Frequent
175136.0,1,One-time
752002.0,7,Loyal
682010.0,2,Frequent
560095.0,69,Loyal
794111.0,1,One-time
361009.0,1,One-time
490026.0,3,Frequent
400086.0,69,Loyal
122011.0,153,Loyal
504208.0,18,Loyal
641006.0,60,Loyal
305403.0,1,One-time
532284.0,1,One-time
572201.0,9,Loyal
581314.0,4,Frequent
400042.0,81,Loyal
742302.0,2,Frequent
144030.0,1,One-time
623707.0,8,Loyal
464993.0,4,Frequent
226013.0,15,Loyal
585103.0,11,Loyal
678594.0,1,One-time
452008.0,2,Frequent
754208.0,2,Frequent
685581.0,4,Frequent
686666.0,6,Loyal
688529.0,3,Frequent
841243.0,2,Frequent
586103.0,12,Loyal
700112.0,6,Loyal
442505.0,2,Frequent
125051.0,2,Frequent
680541.0,2,Frequent
431714.0,1,One-time
713102.0,9,Loyal
441225.0,2,Frequent
481661.0,12,Loyal
221008.0,2,Frequent
641114.0,16,Loyal
585412.0,5,Frequent
272302.0,1,One-time
272001.0,12,Loyal
391340.0,1,One-time
370201.0,17,Loyal
723129.0,1,One-time
632007.0,14,Loyal
673106.0,8,Loyal
637504.0,1,One-time
401605.0,1,One-time
612002.0,2,Frequent
573112.0,2,Frequent
689113.0,2,Frequent
574203.0,8,Loyal
678683.0,3,Frequent
171209.0,4,Frequent
621305.0,1,One-time
561208.0,5,Frequent
574327.0,3,Frequent
274001.0,20,Loyal
767002.0,1,One-time
630606.0,1,One-time
805102.0,2,Frequent
670646.0,3,Frequent
781027.0,1,One-time
322215.0,2,Frequent
570001.0,13,Loyal
208025.0,29,Loyal
760006.0,6,Loyal
231219.0,8,Loyal
614713.0,3,Frequent
500051.0,9,Loyal
812004.0,3,Frequent
764059.0,4,Frequent
261125.0,3,Frequent
500096.0,12,Loyal
177005.0,4,Frequent
679535.0,1,One-time
135003.0,15,Loyal
396385.0,1,One-time
700028.0,66,Loyal
563125.0,9,Loyal
474002.0,12,Loyal
442201.0,4,Frequent
689121.0,7,Loyal
629180.0,1,One-time
574243.0,3,Frequent
144035.0,1,One-time
516380.0,3,Frequent
688534.0,8,Loyal
531084.0,6,Loyal
711310.0,1,One-time
686630.0,2,Frequent
385360.0,1,One-time
685587.0,3,Frequent
691583.0,7,Loyal
607104.0,1,One-time
632403.0,6,Loyal
500019.0,200,Loyal
586128.0,3,Frequent
743355.0,2,Frequent
110019.0,185,Loyal
811315.0,3,Frequent
712706.0,1,One-time
110080.0,15,Loyal
678611.0,2,Frequent
761020.0,5,Frequent
441802.0,7,Loyal
520009.0,1,One-time
364505.0,1,One-time
243401.0,1,One-time
600093.0,49,Loyal
713422.0,3,Frequent
227202.0,2,Frequent
508277.0,2,Frequent
121105.0,1,One-time
825336.0,1,One-time
474012.0,6,Loyal
670308.0,1,One-time
180012.0,7,Loyal
682509.0,5,Frequent
505302.0,5,Frequent
721166.0,3,Frequent
788103.0,2,Frequent
176060.0,2,Frequent
641016.0,19,Loyal
628617.0,1,One-time
387620.0,7,Loyal
226028.0,78,Loyal
502279.0,2,Frequent
206301.0,2,Frequent
751015.0,21,Loyal
500001.0,48,Loyal
144621.0,4,Frequent
602117.0,3,Frequent
496554.0,1,One-time
456335.0,1,One-time
759016.0,1,One-time
410201.0,13,Loyal
201308.0,124,Loyal
700092.0,29,Loyal
416520.0,9,Loyal
630101.0,2,Frequent
335002.0,2,Frequent
560043.0,475,Loyal
690513.0,1,One-time
184102.0,2,Frequent
571602.0,3,Frequent
678613.0,2,Frequent
600109.0,5,Frequent
742305.0,1,One-time
562101.0,9,Loyal
673015.0,5,Frequent
680585.0,4,Frequent
522303.0,3,Frequent
362715.0,2,Frequent
686002.0,6,Loyal
248004.0,2,Frequent
176201.0,2,Frequent
413706.0,1,One-time
242307.0,3,Frequent
451551.0,4,Frequent
827010.0,1,One-time
752106.0,1,One-time
141003.0,26,Loyal
221715.0,5,Frequent
431513.0,3,Frequent
700041.0,17,Loyal
502313.0,9,Loyal
770016.0,3,Frequent
712104.0,2,Frequent
695601.0,1,One-time
282003.0,4,Frequent
484440.0,1,One-time
475110.0,1,One-time
688527.0,1,One-time
390003.0,8,Loyal
230001.0,18,Loyal
829108.0,1,One-time
712235.0,9,Loyal
795113.0,6,Loyal
370435.0,1,One-time
242301.0,1,One-time
627401.0,2,Frequent
444904.0,3,Frequent
396240.0,2,Frequent
584122.0,1,One-time
500054.0,43,Loyal
521230.0,5,Frequent
507157.0,1,One-time
641021.0,6,Loyal
575014.0,14,Loyal
783122.0,4,Frequent
843113.0,4,Frequent
462022.0,30,Loyal
440024.0,21,Loyal
759013.0,2,Frequent
641005.0,17,Loyal
690542.0,1,One-time
522259.0,8,Loyal
680664.0,4,Frequent
500003.0,75,Loyal
126112.0,3,Frequent
