item1,item2,pair_count,item1_count,item2_count,total_count,support,confidence_item1_to_item2,confidence_item2_to_item1,lift
Formal Top,Casual Kurta,1,133,7,119764,8.349754517217195e-06,0.007518796992481203,0.14285714285714285,128.64017185821697
Casual Kurta,Formal Top,1,7,133,119764,8.349754517217195e-06,0.14285714285714285,0.007518796992481203,128.64017185821695
Formal Set,Designer Set,1,7,133,119764,8.349754517217195e-06,0.14285714285714285,0.007518796992481203,128.64017185821695
Formal Set,Elegant Set,1,55,17,119764,8.349754517217195e-06,0.01818181818181818,0.058823529411764705,128.08983957219252
Cotton Kurta,Stylish Kurta,1,11,85,119764,8.349754517217195e-06,0.09090909090909091,0.011764705882352941,128.08983957219252
Stylish Kurta,Cotton Kurta,1,85,11,119764,8.349754517217195e-06,0.011764705882352941,0.09090909090909091,128.08983957219252
Elegant Set,Formal Set,1,17,55,119764,8.349754517217195e-06,0.058823529411764705,0.01818181818181818,128.08983957219252
Cotton Kurta,Summer Dress,1,8,117,119764,8.349754517217195e-06,0.125,0.008547008547008548,127.95299145299147
Summer Dress,Cotton Kurta,1,117,8,119764,8.349754517217195e-06,0.008547008547008548,0.125,127.95299145299145
Formal Set,Elegant Set,1,52,18,119764,8.349754517217195e-06,0.019230769230769232,0.05555555555555555,127.95299145299145
Elegant Set,Elegant Set,1,24,39,119764,8.349754517217195e-06,0.041666666666666664,0.02564102564102564,127.95299145299145
Cotton Kurta,Casual Kurta,1,52,18,119764,8.349754517217195e-06,0.019230769230769232,0.05555555555555555,127.95299145299145
Formal Top,Formal Top,1,52,18,119764,8.349754517217195e-06,0.019230769230769232,0.05555555555555555,127.95299145299145
Designer Set,Formal Set,1,52,18,119764,8.349754517217195e-06,0.019230769230769232,0.05555555555555555,127.95299145299145
Casual Kurta,Designer Set,1,13,72,119764,8.349754517217195e-06,0.07692307692307693,0.013888888888888888,127.95299145299145
Casual Kurta,Designer Kurta,1,26,36,119764,8.349754517217195e-06,0.038461538461538464,0.027777777777777776,127.95299145299145
Designer Set,Designer Kurta,1,24,39,119764,8.349754517217195e-06,0.041666666666666664,0.02564102564102564,127.95299145299145
Designer Kurta,Summer Dress,1,26,36,119764,8.349754517217195e-06,0.038461538461538464,0.027777777777777776,127.95299145299145
Formal Set,Designer Set,1,52,18,119764,8.349754517217195e-06,0.019230769230769232,0.05555555555555555,127.95299145299145
Casual Kurta,Stylish Kurta,1,26,36,119764,8.349754517217195e-06,0.038461538461538464,0.027777777777777776,127.95299145299145
Casual Set,Designer Set,1,24,39,119764,8.349754517217195e-06,0.041666666666666664,0.02564102564102564,127.95299145299145
Elegant Set,Cotton Kurta,1,24,39,119764,8.349754517217195e-06,0.041666666666666664,0.02564102564102564,127.95299145299145
Designer Set,Casual Kurta,1,72,13,119764,8.349754517217195e-06,0.013888888888888888,0.07692307692307693,127.95299145299144
Designer Kurta,Designer Set,1,39,24,119764,8.349754517217195e-06,0.02564102564102564,0.041666666666666664,127.95299145299144
Designer Set,Formal Set,1,18,52,119764,8.349754517217195e-06,0.05555555555555555,0.019230769230769232,127.95299145299144
Formal Top,Formal Top,1,18,52,119764,8.349754517217195e-06,0.05555555555555555,0.019230769230769232,127.95299145299144
Elegant Set,Formal Set,1,18,52,119764,8.349754517217195e-06,0.05555555555555555,0.019230769230769232,127.95299145299144
Cotton Kurta,Elegant Set,1,39,24,119764,8.349754517217195e-06,0.02564102564102564,0.041666666666666664,127.95299145299144
Casual Kurta,Cotton Kurta,1,18,52,119764,8.349754517217195e-06,0.05555555555555555,0.019230769230769232,127.95299145299144
Summer Dress,Designer Kurta,1,36,26,119764,8.349754517217195e-06,0.027777777777777776,0.038461538461538464,127.95299145299144
Designer Kurta,Casual Kurta,1,36,26,119764,8.349754517217195e-06,0.027777777777777776,0.038461538461538464,127.95299145299144
Elegant Set,Elegant Set,1,39,24,119764,8.349754517217195e-06,0.02564102564102564,0.041666666666666664,127.95299145299144
Formal Set,Designer Set,1,18,52,119764,8.349754517217195e-06,0.05555555555555555,0.019230769230769232,127.95299145299144
Stylish Kurta,Casual Kurta,1,36,26,119764,8.349754517217195e-06,0.027777777777777776,0.038461538461538464,127.95299145299144
Designer Set,Casual Set,1,39,24,119764,8.349754517217195e-06,0.02564102564102564,0.041666666666666664,127.95299145299144
Stylish Kurta,Casual Dress,1,2,472,119764,8.349754517217195e-06,0.5,0.00211864406779661,126.86864406779661
Casual Set,Formal Set,1,8,118,119764,8.349754517217195e-06,0.125,0.00847457627118644,126.86864406779661
Stylish Kurta,Casual Dress,1,2,472,119764,8.349754517217195e-06,0.5,0.00211864406779661,126.86864406779661
Summer Top,Casual Dress,2,4,472,119764,1.669950903443439e-05,0.5,0.00423728813559322,126.86864406779661
Formal Set,Designer Kurta,1,16,59,119764,8.349754517217195e-06,0.0625,0.01694915254237288,126.86864406779661
Stylish Kurta,Designer Kurta,1,16,59,119764,8.349754517217195e-06,0.0625,0.01694915254237288,126.86864406779661
Stylish Kurta,Formal Set,1,16,59,119764,8.349754517217195e-06,0.0625,0.01694915254237288,126.86864406779661
Designer Kurta,Stylish Kurta,1,59,16,119764,8.349754517217195e-06,0.01694915254237288,0.0625,126.8686440677966
Formal Set,Casual Set,1,118,8,119764,8.349754517217195e-06,0.00847457627118644,0.125,126.8686440677966
Designer Kurta,Formal Set,1,59,16,119764,8.349754517217195e-06,0.01694915254237288,0.0625,126.8686440677966
Casual Dress,Summer Top,2,472,4,119764,1.669950903443439e-05,0.00423728813559322,0.5,126.8686440677966
Formal Set,Stylish Kurta,1,59,16,119764,8.349754517217195e-06,0.01694915254237288,0.0625,126.8686440677966
Casual Dress,Stylish Kurta,1,472,2,119764,8.349754517217195e-06,0.00211864406779661,0.5,126.8686440677966
Casual Dress,Stylish Kurta,1,472,2,119764,8.349754517217195e-06,0.00211864406779661,0.5,126.8686440677966
Designer Kurta,Designer Kurta,1,105,9,119764,8.349754517217195e-06,0.009523809523809525,0.1111111111111111,126.73439153439155
Designer Kurta,Designer Kurta,1,9,105,119764,8.349754517217195e-06,0.1111111111111111,0.009523809523809525,126.73439153439153
Evening Dress,Summer Dress,1,45,21,119764,8.349754517217195e-06,0.022222222222222223,0.047619047619047616,126.73439153439153
Stylish Kurta,Summer Top,1,27,35,119764,8.349754517217195e-06,0.037037037037037035,0.02857142857142857,126.73439153439153
Summer Dress,Evening Dress,1,21,45,119764,8.349754517217195e-06,0.047619047619047616,0.022222222222222223,126.73439153439153
Summer Top,Stylish Kurta,1,35,27,119764,8.349754517217195e-06,0.02857142857142857,0.037037037037037035,126.73439153439152
Formal Set,Designer Set,1,86,11,119764,8.349754517217195e-06,0.011627906976744186,0.09090909090909091,126.60042283298098
Stylish Kurta,Cotton Kurta,1,43,22,119764,8.349754517217195e-06,0.023255813953488372,0.045454545454545456,126.60042283298098
Cotton Kurta,Stylish Kurta,1,22,43,119764,8.349754517217195e-06,0.045454545454545456,0.023255813953488372,126.60042283298097
Designer Set,Formal Set,1,11,86,119764,8.349754517217195e-06,0.09090909090909091,0.011627906976744186,126.60042283298097
Designer Kurta,Elegant Set,1,79,12,119764,8.349754517217195e-06,0.012658227848101266,0.08333333333333333,126.33333333333333
Elegant Set,Designer Kurta,1,12,79,119764,8.349754517217195e-06,0.08333333333333333,0.012658227848101266,126.33333333333333
Cotton Kurta,Casual Kurta,1,79,12,119764,8.349754517217195e-06,0.012658227848101266,0.08333333333333333,126.33333333333333
Casual Kurta,Cotton Kurta,1,12,79,119764,8.349754517217195e-06,0.08333333333333333,0.012658227848101266,126.33333333333333
Cotton Kurta,Casual Set,1,50,19,119764,8.349754517217195e-06,0.02,0.05263157894736842,126.06736842105265
Formal Set,Designer Set,1,25,38,119764,8.349754517217195e-06,0.04,0.02631578947368421,126.06736842105265
Casual Kurta,Stylish Kurta,1,25,38,119764,8.349754517217195e-06,0.04,0.02631578947368421,126.06736842105265
Casual Set,Elegant Set,1,25,38,119764,8.349754517217195e-06,0.04,0.02631578947368421,126.06736842105265
Stylish Kurta,Casual Kurta,1,38,25,119764,8.349754517217195e-06,0.02631578947368421,0.04,126.06736842105263
Casual Set,Cotton Kurta,1,19,50,119764,8.349754517217195e-06,0.05263157894736842,0.02,126.06736842105263
Casual Kurta,Cotton Kurta,1,95,10,119764,8.349754517217195e-06,0.010526315789473684,0.1,126.06736842105263
Cotton Kurta,Casual Kurta,3,30,95,119764,2.5049263551651582e-05,0.1,0.031578947368421054,126.06736842105263
Designer Set,Formal Set,1,38,25,119764,8.349754517217195e-06,0.02631578947368421,0.04,126.06736842105263
Cotton Kurta,Casual Kurta,1,10,95,119764,8.349754517217195e-06,0.1,0.010526315789473684,126.06736842105263
Formal Top,Casual Top,2,20,95,119764,1.669950903443439e-05,0.1,0.021052631578947368,126.06736842105263
Casual Kurta,Cotton Kurta,3,95,30,119764,2.5049263551651582e-05,0.031578947368421054,0.1,126.06736842105263
Casual Top,Formal Top,2,95,20,119764,1.669950903443439e-05,0.021052631578947368,0.1,126.06736842105263
Designer Kurta,Casual Kurta,1,10,95,119764,8.349754517217195e-06,0.1,0.010526315789473684,126.06736842105263
Casual Kurta,Designer Kurta,1,95,10,119764,8.349754517217195e-06,0.010526315789473684,0.1,126.06736842105263
Elegant Set,Casual Set,1,38,25,119764,8.349754517217195e-06,0.02631578947368421,0.04,126.06736842105263
Designer Kurta,Cotton Kurta,1,317,3,119764,8.349754517217195e-06,0.0031545741324921135,0.3333333333333333,125.93480546792848
Cotton Kurta,Designer Kurta,1,3,317,119764,8.349754517217195e-06,0.3333333333333333,0.0031545741324921135,125.93480546792848
Casual Set,Casual Kurta,1,8,119,119764,8.349754517217195e-06,0.125,0.008403361344537815,125.80252100840337
Cotton Kurta,Casual Kurta,1,14,68,119764,8.349754517217195e-06,0.07142857142857142,0.014705882352941176,125.80252100840336
Designer Kurta,Stylish Kurta,1,56,17,119764,8.349754517217195e-06,0.017857142857142856,0.058823529411764705,125.80252100840336
Stylish Kurta,Designer Kurta,1,17,56,119764,8.349754517217195e-06,0.058823529411764705,0.017857142857142856,125.80252100840336
Casual Kurta,Stylish Kurta,1,28,34,119764,8.349754517217195e-06,0.03571428571428571,0.029411764705882353,125.80252100840336
Casual Kurta,Cotton Kurta,1,68,14,119764,8.349754517217195e-06,0.014705882352941176,0.07142857142857142,125.80252100840336
Stylish Kurta,Casual Kurta,1,34,28,119764,8.349754517217195e-06,0.029411764705882353,0.03571428571428571,125.80252100840336
Casual Kurta,Casual Set,1,119,8,119764,8.349754517217195e-06,0.008403361344537815,0.125,125.80252100840335
Cocktail Dress,Casual Dress,1,159,6,119764,8.349754517217195e-06,0.006289308176100629,0.16666666666666666,125.53878406708596
Designer Kurta,Designer Kurta,1,53,18,119764,8.349754517217195e-06,0.018867924528301886,0.05555555555555555,125.53878406708594
Designer Kurta,Designer Kurta,1,18,53,119764,8.349754517217195e-06,0.05555555555555555,0.018867924528301886,125.53878406708594
Casual Dress,Cocktail Dress,1,6,159,119764,8.349754517217195e-06,0.16666666666666666,0.006289308176100629,125.53878406708594
Festival Dress,Summer Dress,2,91,21,119764,1.669950903443439e-05,0.02197802197802198,0.09523809523809523,125.34170591313449
Summer Dress,Festival Dress,2,21,91,119764,1.669950903443439e-05,0.09523809523809523,0.02197802197802198,125.34170591313448
Casual Kurta,Cotton Kurta,1,29,33,119764,8.349754517217195e-06,0.034482758620689655,0.030303030303030304,125.14524555903867
Cotton Kurta,Casual Kurta,1,33,29,119764,8.349754517217195e-06,0.030303030303030304,0.034482758620689655,125.14524555903867
Stylish Kurta,Cotton Kurta,1,8,120,119764,8.349754517217195e-06,0.125,0.008333333333333333,124.75416666666666
Designer Set,Formal Set,1,40,24,119764,8.349754517217195e-06,0.025,0.041666666666666664,124.75416666666666
Designer Set,Formal Set,1,40,24,119764,8.349754517217195e-06,0.025,0.041666666666666664,124.75416666666666
Evening Dress,Cocktail Dress,1,64,15,119764,8.349754517217195e-06,0.015625,0.06666666666666667,124.75416666666666
Designer Set,Casual Set,1,40,24,119764,8.349754517217195e-06,0.025,0.041666666666666664,124.75416666666666
Cotton Kurta,Designer Kurta,1,24,40,119764,8.349754517217195e-06,0.041666666666666664,0.025,124.75416666666666
Casual Set,Stylish Kurta,1,32,30,119764,8.349754517217195e-06,0.03125,0.03333333333333333,124.75416666666666
Casual Kurta,Stylish Kurta,1,64,15,119764,8.349754517217195e-06,0.015625,0.06666666666666667,124.75416666666666
Formal Set,Designer Set,1,24,40,119764,8.349754517217195e-06,0.041666666666666664,0.025,124.75416666666666
Cocktail Dress,Casual Kurta,1,48,20,119764,8.349754517217195e-06,0.020833333333333332,0.05,124.75416666666666
Cocktail Dress,Formal Set,1,80,12,119764,8.349754517217195e-06,0.0125,0.08333333333333333,124.75416666666666
Elegant Set,Formal Set,1,32,30,119764,8.349754517217195e-06,0.03125,0.03333333333333333,124.75416666666666
Casual Kurta,Cocktail Dress,1,20,48,119764,8.349754517217195e-06,0.05,0.020833333333333332,124.75416666666666
Stylish Kurta,Cotton Kurta,1,32,30,119764,8.349754517217195e-06,0.03125,0.03333333333333333,124.75416666666666
Elegant Set,Designer Set,1,24,40,119764,8.349754517217195e-06,0.041666666666666664,0.025,124.75416666666666
Formal Set,Cocktail Dress,1,12,80,119764,8.349754517217195e-06,0.08333333333333333,0.0125,124.75416666666666
Formal Set,Designer Set,1,24,40,119764,8.349754517217195e-06,0.041666666666666664,0.025,124.75416666666666
Designer Set,Elegant Set,1,40,24,119764,8.349754517217195e-06,0.025,0.041666666666666664,124.75416666666666
Designer Kurta,Cotton Kurta,1,40,24,119764,8.349754517217195e-06,0.025,0.041666666666666664,124.75416666666666
Casual Set,Designer Set,1,24,40,119764,8.349754517217195e-06,0.041666666666666664,0.025,124.75416666666666
Designer Kurta,Casual Kurta,1,32,30,119764,8.349754517217195e-06,0.03125,0.03333333333333333,124.75416666666666
Casual Kurta,Designer Kurta,1,30,32,119764,8.349754517217195e-06,0.03333333333333333,0.03125,124.75416666666665
Formal Set,Elegant Set,1,30,32,119764,8.349754517217195e-06,0.03333333333333333,0.03125,124.75416666666665
Stylish Kurta,Casual Kurta,1,15,64,119764,8.349754517217195e-06,0.06666666666666667,0.015625,124.75416666666665
Stylish Kurta,Casual Set,1,30,32,119764,8.349754517217195e-06,0.03333333333333333,0.03125,124.75416666666665
Cotton Kurta,Stylish Kurta,1,120,8,119764,8.349754517217195e-06,0.008333333333333333,0.125,124.75416666666665
Cocktail Dress,Evening Dress,1,15,64,119764,8.349754517217195e-06,0.06666666666666667,0.015625,124.75416666666665
Cotton Kurta,Stylish Kurta,1,30,32,119764,8.349754517217195e-06,0.03333333333333333,0.03125,124.75416666666665
Stylish Kurta,Designer Kurta,1,26,37,119764,8.349754517217195e-06,0.038461538461538464,0.02702702702702703,124.4948024948025
Elegant Set,Formal Set,1,74,13,119764,8.349754517217195e-06,0.013513513513513514,0.07692307692307693,124.4948024948025
Designer Kurta,Stylish Kurta,1,37,26,119764,8.349754517217195e-06,0.02702702702702703,0.038461538461538464,124.4948024948025
Formal Set,Elegant Set,1,13,74,119764,8.349754517217195e-06,0.07692307692307693,0.013513513513513514,124.4948024948025
Cotton Kurta,Designer Set,1,26,37,119764,8.349754517217195e-06,0.038461538461538464,0.02702702702702703,124.4948024948025
Designer Set,Cotton Kurta,1,37,26,119764,8.349754517217195e-06,0.02702702702702703,0.038461538461538464,124.4948024948025
Stylish Kurta,Designer Set,1,138,7,119764,8.349754517217195e-06,0.007246376811594203,0.14285714285714285,123.9792960662526
Designer Set,Stylish Kurta,1,7,138,119764,8.349754517217195e-06,0.14285714285714285,0.007246376811594203,123.97929606625259
Stylish Kurta,Stylish Kurta,1,21,46,119764,8.349754517217195e-06,0.047619047619047616,0.021739130434782608,123.97929606625259
Casual Set,Formal Set,1,46,21,119764,8.349754517217195e-06,0.021739130434782608,0.047619047619047616,123.97929606625259
Formal Set,Casual Set,1,21,46,119764,8.349754517217195e-06,0.047619047619047616,0.021739130434782608,123.97929606625259
Stylish Kurta,Stylish Kurta,1,46,21,119764,8.349754517217195e-06,0.021739130434782608,0.047619047619047616,123.97929606625259
Traditional Dress,Evening Dress,1,22,44,119764,8.349754517217195e-06,0.045454545454545456,0.022727272727272728,123.72314049586778
Evening Dress,Traditional Dress,1,44,22,119764,8.349754517217195e-06,0.022727272727272728,0.045454545454545456,123.72314049586778
Formal Set,Casual Set,1,51,19,119764,8.349754517217195e-06,0.0196078431372549,0.05263157894736842,123.59545923632612
Designer Kurta,Cotton Kurta,1,51,19,119764,8.349754517217195e-06,0.0196078431372549,0.05263157894736842,123.59545923632612
Designer Kurta,Designer Kurta,1,17,57,119764,8.349754517217195e-06,0.058823529411764705,0.017543859649122806,123.5954592363261
Designer Kurta,Designer Kurta,1,57,17,119764,8.349754517217195e-06,0.017543859649122806,0.058823529411764705,123.5954592363261
Casual Set,Formal Set,1,19,51,119764,8.349754517217195e-06,0.05263157894736842,0.0196078431372549,123.5954592363261
Cotton Kurta,Designer Kurta,1,19,51,119764,8.349754517217195e-06,0.05263157894736842,0.0196078431372549,123.5954592363261
Designer Kurta,Designer Kurta,1,57,17,119764,8.349754517217195e-06,0.017543859649122806,0.058823529411764705,123.5954592363261
Designer Kurta,Designer Kurta,1,17,57,119764,8.349754517217195e-06,0.058823529411764705,0.017543859649122806,123.5954592363261
Casual Top,Formal Top,1,97,10,119764,8.349754517217195e-06,0.010309278350515464,0.1,123.4680412371134
Casual Top,Casual Top,1,10,97,119764,8.349754517217195e-06,0.1,0.010309278350515464,123.4680412371134
